"bgc_id"	"on_contig_edge"	"length_nt"	"gcf_id"	"orig_folder"	"orig_filename"
417	0	55146	1311	GCA_000317495.1	CP003620.1.region002.gbk
418	0	43674	626	GCA_000317495.1	CP003620.1.region003.gbk
419	0	20897	462	GCA_000317495.1	CP003620.1.region004.gbk
420	0	57603	1117	GCA_000317495.1	CP003620.1.region005.gbk
421	0	22429	689	GCA_000317495.1	CP003620.1.region006.gbk
422	1	32725	1575	GCA_000317495.1	CP003621.1.region001.gbk
423	1	16360	479	GCA_000317495.1	CP003624.1.region001.gbk
424	0	22259	340	GCA_000317515.1	CP003630.1.region001.gbk
425	0	79857	1811	GCA_000317515.1	CP003630.1.region002.gbk
426	0	68795	1194	GCA_000317515.1	CP003630.1.region003.gbk
427	0	8742	109	GCA_000317515.1	CP003630.1.region004.gbk
428	0	20352	330	GCA_000317515.1	CP003630.1.region005.gbk
429	0	23330	383	GCA_000317515.1	CP003630.1.region006.gbk
430	0	22717	267	GCA_000317515.1	CP003630.1.region007.gbk
431	0	43894	763	GCA_000317515.1	CP003630.1.region008.gbk
432	0	23389	384	GCA_000317515.1	CP003630.1.region009.gbk
433	0	40594	1575	GCA_000317535.1	CP003642.1.region001.gbk
434	0	44504	1344	GCA_000317535.1	CP003642.1.region002.gbk
435	0	44635	779	GCA_000317535.1	CP003642.1.region003.gbk
436	0	10831	191	GCA_000317535.1	CP003642.1.region004.gbk
437	0	21941	56	GCA_000317535.1	CP003642.1.region005.gbk
438	0	49240	1655	GCA_000317535.1	CP003642.1.region006.gbk
439	0	86271	1709	GCA_000317535.1	CP003642.1.region007.gbk
440	0	41561	820	GCA_000317535.1	CP003642.1.region008.gbk
441	0	22230	565	GCA_000317535.1	CP003642.1.region009.gbk
442	0	54993	1788	GCA_000317535.1	CP003642.1.region010.gbk
443	0	44995	357	GCA_000317535.1	CP003642.1.region011.gbk
444	0	19972	1168	GCA_000317535.1	CP003642.1.region012.gbk
445	0	20745	231	GCA_000317535.1	CP003642.1.region013.gbk
446	0	52165	1782	GCA_000317535.1	CP003642.1.region014.gbk
447	0	18923	478	GCA_000317535.1	CP003642.1.region015.gbk
448	0	20203	325	GCA_000317535.1	CP003642.1.region016.gbk
449	0	23297	61	GCA_000317535.1	CP003642.1.region017.gbk
450	0	43227	1160	GCA_000317535.1	CP003642.1.region018.gbk
451	0	20020	44	GCA_000317535.1	CP003642.1.region019.gbk
452	0	40775	707	GCA_000317535.1	CP003642.1.region020.gbk
453	0	19034	569	GCA_000317535.1	CP003642.1.region021.gbk
454	0	84051	1769	GCA_000317535.1	CP003642.1.region022.gbk
455	0	54631	1426	GCA_000317535.1	CP003642.1.region023.gbk
456	0	41053	225	GCA_000317535.1	CP003642.1.region024.gbk
457	0	40840	404	GCA_000317535.1	CP003642.1.region025.gbk
458	0	42471	721	GCA_000317535.1	CP003642.1.region026.gbk
459	0	31134	1490	GCA_000317535.1	CP003642.1.region027.gbk
460	0	48128	1225	GCA_000317535.1	CP003642.1.region028.gbk
461	0	43312	1123	GCA_000317535.1	CP003642.1.region029.gbk
462	1	47348	1734	GCA_000317535.1	CP003642.1.region030.gbk
463	0	114851	1751	GCA_000317535.1	CP003643.1.region001.gbk
464	0	43278	813	GCA_000317555.1	CP003646.1.region001.gbk
465	0	48290	1673	GCA_000317555.1	CP003646.1.region002.gbk
466	0	87580	1709	GCA_000317555.1	CP003646.1.region003.gbk
467	0	20933	117	GCA_000317555.1	CP003646.1.region004.gbk
468	0	41251	812	GCA_000317555.1	CP003646.1.region005.gbk
469	0	42243	440	GCA_000317555.1	CP003646.1.region006.gbk
470	0	48825	1310	GCA_000317555.1	CP003646.1.region007.gbk
471	0	72476	1745	GCA_000317555.1	CP003646.1.region008.gbk
472	1	72111	1692	GCA_000317555.1	CP003647.1.region001.gbk
473	0	21899	503	GCA_000317555.1	CP003647.1.region002.gbk
474	1	61230	1790	GCA_000317555.1	CP003647.1.region003.gbk
475	0	47242	1660	GCA_000317575.1	CP003653.1.region001.gbk
476	0	19114	868	GCA_000317575.1	CP003653.1.region002.gbk
477	0	22603	680	GCA_000317575.1	CP003653.1.region003.gbk
478	0	46102	1635	GCA_000317575.1	CP003653.1.region004.gbk
479	0	23324	60	GCA_000317575.1	CP003653.1.region005.gbk
480	0	13174	5	GCA_000317575.1	CP003653.1.region006.gbk
481	0	43529	883	GCA_000317575.1	CP003653.1.region007.gbk
482	0	17150	204	GCA_000317575.1	CP003653.1.region008.gbk
483	0	41848	1483	GCA_000317575.1	CP003653.1.region009.gbk
484	0	41814	876	GCA_000317575.1	CP003653.1.region010.gbk
485	0	74260	1678	GCA_000317575.1	CP003653.1.region011.gbk
486	0	42438	1265	GCA_000317575.1	CP003653.1.region012.gbk
487	0	20881	692	GCA_000317575.1	CP003653.1.region013.gbk
488	0	21917	605	GCA_000317575.1	CP003653.1.region014.gbk
489	0	48340	1610	GCA_000317575.1	CP003653.1.region015.gbk
490	0	44314	1535	GCA_000317575.1	CP003653.1.region016.gbk
491	0	20930	704	GCA_000317615.1	CP003944.1.region001.gbk
492	0	45175	978	GCA_000317615.1	CP003944.1.region002.gbk
493	0	23291	363	GCA_000317635.1	CP003945.1.region001.gbk
494	0	13093	151	GCA_000317635.1	CP003945.1.region002.gbk
495	0	20930	534	GCA_000317635.1	CP003945.1.region003.gbk
496	0	47371	1464	GCA_000317655.1	CP003940.1.region001.gbk
497	0	42949	1132	GCA_000317655.1	CP003940.1.region002.gbk
498	0	20930	489	GCA_000317655.1	CP003940.1.region003.gbk
499	0	20346	1089	GCA_000317675.1	CP003947.1.region001.gbk
500	0	41128	1598	GCA_000317675.1	CP003947.1.region002.gbk
501	0	23357	107	GCA_000317675.1	CP003947.1.region003.gbk
502	0	17015	322	GCA_000317675.1	CP003947.1.region004.gbk
503	0	21081	123	GCA_000317675.1	CP003947.1.region005.gbk
504	0	20813	33	GCA_000317675.1	CP003947.1.region006.gbk
505	0	40313	833	GCA_000317695.1	CP003659.1.region001.gbk
506	0	22304	717	GCA_000317695.1	CP003659.1.region002.gbk
507	0	20323	606	GCA_000317695.1	CP003659.1.region003.gbk
508	0	52503	1729	GCA_000317695.1	CP003659.1.region004.gbk
509	0	47538	811	GCA_000317695.1	CP003659.1.region005.gbk
510	0	93794	1718	GCA_000317695.1	CP003659.1.region006.gbk
511	0	51661	1794	GCA_000317695.1	CP003659.1.region007.gbk
512	0	20225	154	GCA_000317695.1	CP003659.1.region008.gbk
513	0	46004	1360	GCA_000317695.1	CP003659.1.region009.gbk
514	0	18235	325	GCA_000317695.1	CP003659.1.region010.gbk
515	0	41200	965	GCA_000317695.1	CP003659.1.region011.gbk
516	0	42386	1172	GCA_000317695.1	CP003659.1.region012.gbk
517	0	21911	624	GCA_000317695.1	CP003659.1.region013.gbk
518	0	77811	1836	GCA_000317695.1	CP003659.1.region014.gbk
519	0	19625	679	GCA_000332235.1	CM001775.1.region001.gbk
520	0	48460	1464	GCA_000332235.1	CM001775.1.region002.gbk
521	0	20489	160	GCA_000332235.1	CM001775.1.region003.gbk
522	0	69396	1725	GCA_000332235.1	CM001775.1.region004.gbk
523	0	20930	547	GCA_000332235.1	CM001775.1.region005.gbk
524	0	10378	43	GCA_000332275.1	CM001776.1.region001.gbk
525	0	19989	398	GCA_000332275.1	CM001776.1.region002.gbk
526	0	61848	1247	GCA_000332275.1	CM001776.1.region003.gbk
527	0	11125	1008	GCA_000332275.1	CM001776.1.region004.gbk
528	0	20840	845	GCA_000332275.1	CM001776.1.region005.gbk
529	0	99552	1839	GCA_000332275.1	CM001776.1.region006.gbk
530	0	40099	513	GCA_000340565.3	CP007203.2.region001.gbk
531	0	41587	649	GCA_000340565.3	CP007203.2.region002.gbk
532	0	44283	1584	GCA_000340565.3	CP007203.2.region003.gbk
533	0	43577	1472	GCA_000340565.3	CP007203.2.region004.gbk
534	0	20933	840	GCA_000340565.3	CP007203.2.region005.gbk
535	0	138831	1868	GCA_000340565.3	CP007203.2.region006.gbk
536	0	24314	77	GCA_000340565.3	CP007203.2.region007.gbk
537	0	80639	1856	GCA_000340565.3	CP007203.2.region008.gbk
538	0	51978	1746	GCA_000340565.3	CP007203.2.region009.gbk
539	0	46718	1355	GCA_000340565.3	CP007203.2.region010.gbk
540	0	87966	1539	GCA_000340565.3	CP007203.2.region011.gbk
541	0	54634	1290	GCA_000340565.3	CP007203.2.region012.gbk
542	0	20094	262	GCA_000340785.1	CP003265.1.region001.gbk
543	0	20502	310	GCA_000340785.1	CP003265.1.region002.gbk
544	0	20816	768	GCA_000340785.1	CP003265.1.region003.gbk
545	1	19368	187	GCA_000478825.2	CP007542.1.region001.gbk
546	0	19904	446	GCA_000478825.2	CP007542.1.region002.gbk
547	0	21014	730	GCA_000478825.2	CP007542.1.region003.gbk
548	0	21918	351	GCA_000484535.1	CP003587.1.region001.gbk
549	0	20239	84	GCA_000484535.1	CP003587.1.region002.gbk
550	0	41095	1459	GCA_000484535.1	CP003587.1.region003.gbk
551	0	17590	696	GCA_000484535.1	CP003587.1.region004.gbk
552	0	88149	1831	GCA_000484535.1	CP003587.1.region005.gbk
553	0	61281	1484	GCA_000484535.1	CP003587.1.region006.gbk
554	0	23399	939	GCA_000484535.1	CP003587.1.region007.gbk
555	0	20294	433	GCA_000484535.1	CP003587.1.region008.gbk
556	0	53175	1702	GCA_000484535.1	CP003587.1.region009.gbk
557	0	20318	543	GCA_000505665.1	CP006735.1.region001.gbk
558	0	19694	781	GCA_000505665.1	CP006735.1.region002.gbk
559	0	21929	209	GCA_000505665.1	CP006735.1.region003.gbk
560	0	41158	1376	GCA_000710505.1	CM002803.1.region001.gbk
561	0	20060	415	GCA_000710505.1	CM002803.1.region002.gbk
562	0	19305	418	GCA_000710505.1	CM002803.1.region003.gbk
563	0	57458	1264	GCA_000710505.1	CM002803.1.region004.gbk
564	0	91005	1827	GCA_000710505.1	CM002803.1.region005.gbk
565	0	15956	775	GCA_000710505.1	CM002803.1.region006.gbk
566	0	31422	99	GCA_000710505.1	CM002803.1.region007.gbk
567	0	21992	146	GCA_000710505.1	CM002803.1.region008.gbk
568	0	94365	1518	GCA_000710505.1	CM002803.1.region009.gbk
569	1	63434	1623	GCA_000710505.1	CM002808.1.region001.gbk
570	0	60612	694	GCA_000734895.2	CP011382.1.region001.gbk
571	0	22450	601	GCA_000734895.2	CP011382.1.region002.gbk
572	0	41439	949	GCA_000734895.2	CP011382.1.region003.gbk
573	0	71397	1792	GCA_000734895.2	CP011382.1.region004.gbk
574	0	42424	1304	GCA_000734895.2	CP011382.1.region005.gbk
575	0	18985	391	GCA_000734895.2	CP011382.1.region006.gbk
576	0	53305	1691	GCA_000734895.2	CP011382.1.region007.gbk
577	0	20969	953	GCA_000734895.2	CP011382.1.region008.gbk
578	0	19437	408	GCA_000737535.1	CP006269.1.region001.gbk
579	0	41107	1052	GCA_000737535.1	CP006269.1.region002.gbk
580	0	31582	858	GCA_000737535.1	CP006269.1.region003.gbk
581	0	20282	7	GCA_000737535.1	CP006269.1.region004.gbk
582	0	20909	897	GCA_000737535.1	CP006269.1.region005.gbk
583	0	19528	408	GCA_000737575.1	CP006270.1.region001.gbk
584	0	20909	897	GCA_000737575.1	CP006270.1.region002.gbk
585	0	21344	571	GCA_000737595.1	CP006271.1.region001.gbk
586	0	20277	897	GCA_000737595.1	CP006271.1.region002.gbk
587	0	21242	408	GCA_000737595.1	CP006271.1.region003.gbk
588	0	19283	897	GCA_000757845.1	CP007753.1.region001.gbk
589	0	20552	456	GCA_000757845.1	CP007753.1.region002.gbk
590	0	21212	826	GCA_000757845.1	CP007753.1.region003.gbk
591	0	19508	897	GCA_000757865.1	CP007754.1.region001.gbk
592	0	20685	586	GCA_000757865.1	CP007754.1.region002.gbk
593	0	21236	827	GCA_000757865.1	CP007754.1.region003.gbk
594	0	20212	837	GCA_000817325.1	CP006471.1.region001.gbk
595	0	20927	806	GCA_000817325.1	CP006471.1.region002.gbk
596	0	19809	269	GCA_000829235.1	AP012549.1.region001.gbk
597	0	16619	21	GCA_000829235.1	AP012549.1.region002.gbk
598	0	21932	389	GCA_000829235.1	AP012549.1.region003.gbk
599	0	20963	119	GCA_000973065.1	FO818640.1.region001.gbk
600	0	39094	577	GCA_000973065.1	FO818640.1.region002.gbk
601	0	42316	305	GCA_000973065.1	FO818640.1.region003.gbk
602	0	19073	175	GCA_000981785.2	CP011304.1.region001.gbk
603	0	62761	1414	GCA_000981785.2	CP011304.1.region002.gbk
604	0	43474	1609	GCA_000981785.2	CP011304.1.region003.gbk
605	0	42298	804	GCA_000981785.2	CP011304.1.region004.gbk
606	0	64953	1379	GCA_000981785.2	CP011304.1.region005.gbk
607	0	20153	706	GCA_000981785.2	CP011304.1.region006.gbk
608	0	19473	74	GCA_000981785.2	CP011304.1.region007.gbk
609	0	22298	405	GCA_000981785.2	CP011304.1.region008.gbk
610	0	21908	372	GCA_000981785.2	CP011304.1.region009.gbk
611	0	41188	973	GCA_000981785.2	CP011304.1.region010.gbk
612	0	18926	408	GCA_001040845.1	CP011941.1.region001.gbk
613	0	41095	1351	GCA_001040845.1	CP011941.1.region002.gbk
614	0	20909	897	GCA_001040845.1	CP011941.1.region003.gbk
615	0	20643	408	GCA_001182765.1	LN847356.1.region001.gbk
616	0	41089	1336	GCA_001182765.1	LN847356.1.region002.gbk
617	0	20909	897	GCA_001182765.1	LN847356.1.region003.gbk
618	0	60904	1392	GCA_001264245.1	CP011339.1.region001.gbk
619	0	45494	1524	GCA_001264245.1	CP011339.1.region002.gbk
620	0	20889	372	GCA_001264245.1	CP011339.1.region003.gbk
621	0	54035	1101	GCA_001264245.1	CP011339.1.region004.gbk
622	0	22611	207	GCA_001264245.1	CP011339.1.region005.gbk
623	0	57043	1723	GCA_001264245.1	CP011339.1.region006.gbk
624	0	55772	1774	GCA_001264245.1	CP011339.1.region007.gbk
625	0	87828	1812	GCA_001264245.1	CP011339.1.region008.gbk
626	0	25521	14	GCA_001264245.1	CP011339.1.region009.gbk
627	0	60598	1188	GCA_001264245.1	CP011339.1.region010.gbk
628	0	31993	1548	GCA_001277295.1	CP011456.1.region001.gbk
629	0	42099	1037	GCA_001277295.1	CP011456.1.region002.gbk
630	0	51482	1731	GCA_001277295.1	CP011456.1.region003.gbk
631	0	46915	1566	GCA_001277295.1	CP011456.1.region004.gbk
632	0	19050	614	GCA_001277295.1	CP011456.1.region005.gbk
633	0	39464	656	GCA_001277295.1	CP011456.1.region006.gbk
634	0	47060	765	GCA_001277295.1	CP011456.1.region007.gbk
635	0	28056	132	GCA_001277295.1	CP011456.1.region008.gbk
636	0	18636	146	GCA_001277295.1	CP011456.1.region009.gbk
637	0	20831	395	GCA_001277295.1	CP011456.1.region010.gbk
638	0	45273	1577	GCA_001277295.1	CP011456.1.region011.gbk
639	0	56189	1734	GCA_001277295.1	CP011456.1.region012.gbk
640	0	40599	982	GCA_001277295.1	CP011456.1.region013.gbk
641	0	21893	550	GCA_001277295.1	CP011456.1.region014.gbk
642	0	42262	263	GCA_001277295.1	CP011456.1.region015.gbk
643	0	46432	762	GCA_001277295.1	CP011456.1.region016.gbk
644	1	51086	1516	GCA_001277295.1	CP011457.1.region001.gbk
645	0	19898	769	GCA_001298445.1	CP012036.1.region001.gbk
646	0	8664	2	GCA_001298445.1	CP012036.1.region002.gbk
647	0	20638	13	GCA_001298445.1	CP012036.1.region003.gbk
648	0	22502	413	GCA_001298445.1	CP012036.1.region004.gbk
649	0	51902	1699	GCA_001298445.1	CP012036.1.region005.gbk
650	0	23252	20	GCA_001298445.1	CP012036.1.region006.gbk
651	0	94681	1716	GCA_001298445.1	CP012036.1.region007.gbk
652	0	84363	1824	GCA_001298445.1	CP012036.1.region008.gbk
653	0	44170	529	GCA_001298445.1	CP012036.1.region009.gbk
654	0	41770	685	GCA_001298445.1	CP012036.1.region010.gbk
655	0	61676	1323	GCA_001298445.1	CP012036.1.region011.gbk
656	0	42436	354	GCA_001298445.1	CP012036.1.region012.gbk
657	0	35624	909	GCA_001298445.1	CP012036.1.region013.gbk
658	0	42889	197	GCA_001298445.1	CP012036.1.region014.gbk
659	0	27494	1100	GCA_001298445.1	CP012036.1.region015.gbk
660	0	20094	262	GCA_001318385.1	CP012832.1.region001.gbk
661	0	20502	310	GCA_001318385.1	CP012832.1.region002.gbk
662	0	20816	768	GCA_001318385.1	CP012832.1.region003.gbk
663	0	48166	1565	GCA_001521855.1	CP013998.1.region001.gbk
664	0	20846	319	GCA_001521855.1	CP013998.1.region002.gbk
665	0	43285	1254	GCA_001521855.1	CP013998.1.region003.gbk
666	0	20491	344	GCA_001548095.1	AP014815.1.region001.gbk
667	0	20097	473	GCA_001548095.1	AP014815.1.region002.gbk
668	0	19889	1030	GCA_001548095.1	AP014815.1.region003.gbk
669	0	20930	455	GCA_001548095.1	AP014815.1.region004.gbk
670	0	20450	367	GCA_001548095.1	AP014815.1.region005.gbk
671	0	20619	745	GCA_001548115.1	AP014821.1.region001.gbk
672	0	20003	110	GCA_001548115.1	AP014821.1.region002.gbk
673	0	19379	664	GCA_001548115.1	AP014821.1.region003.gbk
674	0	20450	535	GCA_001548115.1	AP014821.1.region004.gbk
675	0	20813	609	GCA_001548115.1	AP014821.1.region005.gbk
676	0	39869	1148	GCA_001548115.1	AP014821.1.region006.gbk
677	0	48493	1641	GCA_001548115.1	AP014821.1.region007.gbk
678	0	20714	760	GCA_001548375.1	AP017295.1.region001.gbk
679	0	41149	1560	GCA_001548375.1	AP017295.1.region002.gbk
680	0	52133	1777	GCA_001548375.1	AP017295.1.region003.gbk
681	0	18747	672	GCA_001548375.1	AP017295.1.region004.gbk
682	0	45744	903	GCA_001548375.1	AP017295.1.region005.gbk
683	0	40067	1338	GCA_001548375.1	AP017295.1.region006.gbk
684	0	21137	517	GCA_001548375.1	AP017295.1.region007.gbk
685	0	74931	1696	GCA_001548375.1	AP017295.1.region008.gbk
686	0	41613	723	GCA_001548375.1	AP017295.1.region009.gbk
687	0	52594	1221	GCA_001548375.1	AP017295.1.region010.gbk
688	0	20614	610	GCA_001548375.1	AP017295.1.region011.gbk
689	0	16827	323	GCA_001548375.1	AP017295.1.region012.gbk
690	0	42721	1371	GCA_001548375.1	AP017295.1.region013.gbk
691	0	42302	963	GCA_001548375.1	AP017295.1.region014.gbk
692	0	23321	412	GCA_001548375.1	AP017295.1.region015.gbk
693	0	20831	106	GCA_001548375.1	AP017295.1.region016.gbk
694	0	46679	1268	GCA_001548375.1	AP017296.1.region001.gbk
695	0	51809	941	GCA_001548375.1	AP017296.1.region002.gbk
696	0	83728	1663	GCA_001548375.1	AP017296.1.region003.gbk
697	0	20927	506	GCA_001548395.1	AP017367.1.region001.gbk
698	0	53875	1775	GCA_001548395.1	AP017367.1.region002.gbk
699	1	15762	673	GCA_001548435.1	AP017308.1.region001.gbk
700	0	40493	1126	GCA_001548435.1	AP017308.1.region002.gbk
701	0	40631	629	GCA_001548435.1	AP017308.1.region003.gbk
702	0	20790	752	GCA_001548435.1	AP017308.1.region004.gbk
703	0	19751	686	GCA_001548435.1	AP017308.1.region005.gbk
704	0	43420	1349	GCA_001548435.1	AP017308.1.region006.gbk
705	0	20996	628	GCA_001548435.1	AP017308.1.region007.gbk
706	0	48615	1412	GCA_001548435.1	AP017308.1.region008.gbk
707	0	42258	114	GCA_001548435.1	AP017308.1.region009.gbk
708	0	22060	943	GCA_001548435.1	AP017308.1.region010.gbk
709	1	52159	1707	GCA_001548435.1	AP017310.1.region001.gbk
710	1	32808	942	GCA_001548435.1	AP017310.1.region002.gbk
711	0	19687	275	GCA_001548455.1	AP017305.1.region001.gbk
712	0	29456	1384	GCA_001548455.1	AP017305.1.region002.gbk
713	0	52056	1631	GCA_001548455.1	AP017305.1.region003.gbk
714	0	22465	744	GCA_001548455.1	AP017305.1.region004.gbk
715	0	90551	1758	GCA_001548455.1	AP017305.1.region005.gbk
716	0	21927	677	GCA_001548455.1	AP017305.1.region006.gbk
717	0	50859	1691	GCA_001548455.1	AP017305.1.region007.gbk
718	0	19990	729	GCA_001548455.1	AP017305.1.region008.gbk
719	0	20933	527	GCA_001548455.1	AP017305.1.region009.gbk
720	0	42367	722	GCA_001548455.1	AP017305.1.region010.gbk
721	0	41647	843	GCA_001548455.1	AP017305.1.region011.gbk
722	0	54416	1717	GCA_001548455.1	AP017305.1.region012.gbk
723	0	42313	71	GCA_001611905.1	CP013008.1.region001.gbk
724	0	20963	119	GCA_001611905.1	CP013008.1.region002.gbk
725	0	35902	577	GCA_001611905.1	CP013008.1.region003.gbk
726	0	48151	1565	GCA_001693255.1	CP016474.1.region001.gbk
727	0	43270	1254	GCA_001693255.1	CP016474.1.region002.gbk
728	0	20846	319	GCA_001693255.1	CP016474.1.region003.gbk
729	0	48166	1565	GCA_001693275.1	CP016477.1.region001.gbk
730	0	20846	319	GCA_001693275.1	CP016477.1.region002.gbk
731	0	43285	1254	GCA_001693275.1	CP016477.1.region003.gbk
732	0	17465	296	GCA_001693275.1	CP016482.1.region001.gbk
733	0	48163	1565	GCA_001693295.1	CP016483.1.region001.gbk
734	0	20846	319	GCA_001693295.1	CP016483.1.region002.gbk
735	0	43285	1254	GCA_001693295.1	CP016483.1.region003.gbk
736	0	19072	175	GCA_001704955.2	CP012375.1.region001.gbk
737	0	61976	1414	GCA_001704955.2	CP012375.1.region002.gbk
738	0	43474	1609	GCA_001704955.2	CP012375.1.region003.gbk
739	0	42298	804	GCA_001704955.2	CP012375.1.region004.gbk
740	0	64953	1379	GCA_001704955.2	CP012375.1.region005.gbk
741	0	20153	706	GCA_001704955.2	CP012375.1.region006.gbk
742	0	19499	74	GCA_001704955.2	CP012375.1.region007.gbk
743	0	22298	405	GCA_001704955.2	CP012375.1.region008.gbk
744	0	22130	372	GCA_001704955.2	CP012375.1.region009.gbk
745	0	41188	973	GCA_001704955.2	CP012375.1.region010.gbk
746	0	42369	719	GCA_001767235.1	CP017599.1.region001.gbk
747	0	21344	201	GCA_001767235.1	CP017599.1.region002.gbk
748	0	22239	555	GCA_001767235.1	CP017599.1.region003.gbk
749	0	62473	1413	GCA_001767235.1	CP017599.1.region004.gbk
750	0	47830	1167	GCA_001767235.1	CP017599.1.region005.gbk
751	0	42498	590	GCA_001767235.1	CP017599.1.region006.gbk
752	0	65302	1780	GCA_001767235.1	CP017599.1.region007.gbk
753	0	48055	1581	GCA_001767235.1	CP017599.1.region008.gbk
754	0	126847	1743	GCA_001767235.1	CP017599.1.region009.gbk
755	0	52432	1134	GCA_001767235.1	CP017599.1.region010.gbk
756	0	59767	144	GCA_001767235.1	CP017599.1.region011.gbk
757	0	108713	1844	GCA_001767235.1	CP017599.1.region012.gbk
758	0	73320	1628	GCA_001767235.1	CP017599.1.region013.gbk
759	0	43748	799	GCA_001767235.1	CP017599.1.region014.gbk
760	0	44102	1256	GCA_001767235.1	CP017599.1.region015.gbk
761	0	96322	1652	GCA_001767235.1	CP017599.1.region016.gbk
762	0	67625	1174	GCA_001767235.1	CP017599.1.region017.gbk
763	0	112371	1853	GCA_001767235.1	CP017599.1.region018.gbk
764	0	20435	567	GCA_001767235.1	CP017599.1.region019.gbk
765	0	21014	90	GCA_001767235.1	CP017599.1.region020.gbk
766	0	19829	548	GCA_001767235.1	CP017599.1.region021.gbk
767	0	21358	393	GCA_001767235.1	CP017599.1.region022.gbk
768	0	36661	611	GCA_001767235.1	CP017599.1.region023.gbk
769	0	18260	1478	GCA_001767235.1	CP017599.1.region024.gbk
770	0	53321	1753	GCA_001767235.1	CP017599.1.region025.gbk
771	0	25564	1203	GCA_001767235.1	CP017599.1.region026.gbk
772	0	23719	252	GCA_001767235.1	CP017599.1.region027.gbk
773	0	41149	1364	GCA_001767235.1	CP017599.1.region028.gbk
774	0	21914	798	GCA_001767235.1	CP017599.1.region029.gbk
775	0	13818	213	GCA_001767235.1	CP017599.1.region030.gbk
776	0	84841	1810	GCA_001767235.1	CP017599.1.region031.gbk
777	0	99108	1874	GCA_001767235.1	CP017599.1.region032.gbk
778	0	44737	1719	GCA_001767235.1	CP017599.1.region033.gbk
779	0	20873	30	GCA_001767235.1	CP017599.1.region034.gbk
780	0	54827	1796	GCA_001767235.1	CP017599.1.region035.gbk
781	0	23057	226	GCA_001767235.1	CP017599.1.region036.gbk
782	0	21198	306	GCA_001767235.1	CP017599.1.region037.gbk
783	0	40951	705	GCA_001767235.1	CP017599.1.region038.gbk
784	0	42605	58	GCA_001767235.1	CP017599.1.region039.gbk
785	0	49444	1611	GCA_001767235.1	CP017599.1.region040.gbk
786	0	22274	715	GCA_001767235.1	CP017599.1.region041.gbk
