"proto_gene_id"	"bgc_id"	"proto_length"	"contig_name"	"proto_start_nt"	"proto_end_nt"	"bgc_annotation_id"	"proto_class"	"proto_category"
1908173334	11791321	3750	JAIWOC010000205.1	1	3750	55364740	lanthipeptide-class-ii	ripp
1925484928	11905456	20819	JAKGOS010000002.1	164488	185306	55905114	terpene	terpene
1942759716	12018593	43795	JADBVT010000114.1	25715	69509	56444644	nrps-like	nrps
1942759732	12018593	40449	JADBVT010000114.1	29705	70153	56444644	t1pks	pks
1942822013	12019017	63901	JADBVX010000030.1	1	63901	56446654	t1pks	pks
1942822017	12019017	32013	JADBVX010000030.1	2	32014	56446654	nrps-like	nrps
1942822025	12019017	79320	JADBVX010000030.1	1548	80867	56446654	nrps	nrps
1943260742	12022022	20810	JADBVM010000145.1	15737	36546	56460785	terpene	terpene
1943527539	12023811	21218	JADBVH010000017.1	3211	24428	56469297	lanthipeptide-class-ii	ripp
1943660476	12024704	20810	JADBVD010000257.1	15737	36546	56473519	terpene	terpene
1944420787	12029726	62275	JADBUR010000098.1	1	62275	56497530	t1pks	pks
1944420789	12029726	30059	JADBUR010000098.1	347	30405	56497530	nrps-like	nrps
1946724456	12044964	4438	JADBSO010000219.1	1	4438	56570244	nrps	nrps
1947161272	12047920	30558	JADBSF010000045.1	17915	48472	56584416	nrps-like	nrps
1956324227	12109660	21923	JAFIFC010000013.1	5415	27337	56880118	terpene	terpene
1959813396	12133292	20885	JAJPJF010000256.1	1	20885	56992786	t1pks	pks
1959817579	12133333	23242	JAJPJF010000537.1	10242	33483	56992963	nrps-like	nrps
1981134944	12282856	33393	JAGQBY010000002.1	1	33393	57697004	nrps-like	nrps
1981134947	12282856	30119	JAGQBY010000002.1	1	30119	57697004	nrps	nrps
1981242928	12283598	21215	JAGQCB010000007.1	7904	29118	57700521	terpene	terpene
1982850852	12294529	4595	JAKSDM010001702.1	1	4595	57751854	transat-pks-like	pks
2011137124	12486714	21242	JAKUHI010000010.1	40422	61663	58656801	terpene	terpene
2011192686	12487108	13061	JAKUHK010000028.1	1	13061	58658613	t3pks	pks
2014565617	12510534	7989	JAHCSU010000381.1	1	7989	58767908	hgle-ks	pks
2044694143	12706175	40605	JAQMUF010000038.1	1	40605	59708083	nrps	nrps
2044694168	12706175	33235	JAQMUF010000038.1	5286	38520	59708083	betalactone	other
2044694310	12706175	19375	JAQMUF010000038.1	21231	40605	59708083	microviridin	ripp
2045084544	12708610	39637	JAQMUD010000019.1	4846	44482	59719864	nrps	nrps
2049429837	12735920	16170	JAPLHZ010000096.1	1	16170	59851010	t3pks	pks
2056744368	12783226	12874	JAKOGU010000154.1	1	12874	60077165	t1pks	pks
2056744370	12783226	12874	JAKOGU010000154.1	1	12874	60077165	hgle-ks	pks
2086595980	12971337	14893	JAJAZS010000418.1	1	14893	60966875	nrps	nrps
2101113381	13062932	41146	JAFBMU010000005.1	253143	294288	61395365	resorcinol	other
2101113329	13062932	70833	JAFBMU010000005.1	228577	299409	61395365	arylpolyene	other
2101448805	13065149	30171	JAPZRB010000541.1	1	30171	61405793	t1pks	pks
2101661721	13066592	66014	JAPZSR010000179.1	1	66014	61412524	nrps	nrps
2101661728	13066592	58874	JAPZSR010000179.1	1	58874	61412524	t1pks	pks
2101661732	13066592	26646	JAPZSR010000179.1	342	26987	61412524	nrps-like	nrps
2101774090	13067408	20127	JAPZTF010000188.1	6342	26468	61416270	terpene	terpene
2149540587	13117715	21269	CACAVZ010000003.1	112688	133956	61639676	terpene	terpene
2149564684	13117862	2179	QCIX01000049.1	1	2179	61640238	terpene	terpene
2150177108	13121303	20909	QCUQ01000004.1	66301	87209	61653381	terpene	terpene
2150437768	13122928	12452	QBXL01000009.1	918	13369	61659553	terpene	terpene
2150593213	13123950	21284	QCNE01000002.1	58707	79990	61663359	terpene	terpene
2150640113	13124213	10304	QCJZ01000023.1	1	10304	61664391	terpene	terpene
4380583	18613	39632	NZ_AP018186.1	1	39632	89477	nrps	nrps
4381433	18617	47461	NZ_AP018186.1	112654	160114	89497	nrps	nrps
4382522	18623	23576	NZ_AP018186.1	284883	308458	89529	terpene	terpene
1943086644	12020851	20810	JADBVR010000167.1	15737	36546	56455281	terpene	terpene
1943143922	12021232	63901	JADBVS010000029.1	1	63901	56457094	t1pks	pks
1943143926	12021232	32013	JADBVS010000029.1	2	32014	56457094	nrps-like	nrps
1943143938	12021232	81711	JADBVS010000029.1	1548	83258	56457094	nrps	nrps
10198372	44557	78587	NZ_CP083761.1	2246460	2325046	213751	nrp-metallophore	nrps
10198380	44557	77451	NZ_CP083761.1	2247177	2324627	213751	nrps	nrps
10198402	44557	39293	NZ_CP083761.1	2252188	2291480	213751	t1pks	pks
10200543	44563	41603	NZ_CP083761.1	2493959	2535561	213779	nrps	nrps
10203568	44572	47068	NZ_CP083761.1	3364706	3411773	213823	hgle-ks	pks
10203613	44572	43165	NZ_CP083761.1	3371874	3415038	213823	t1pks	pks
10205484	44579	47967	NZ_CP083761.1	3608669	3656635	213851	nrps	nrps
10206918	44585	20930	NZ_CP083761.1	4449162	4470091	213882	terpene	terpene
12742736	55988	19369	NC_009840.1	136779	156147	268143	terpene	terpene
12743923	55993	20535	NC_009840.1	628976	649510	268169	terpene	terpene
12744941	55997	21212	NC_009840.1	1004341	1025552	268192	terpene	terpene
15746500	69466	47242	NC_019748.1	204164	251405	332405	nrps-like	nrps
15746503	69466	47242	NC_019748.1	204164	251405	332405	t1pks	pks
15746515	69466	39312	NC_019748.1	204865	244176	332405	betalactone	other
15747958	69476	19114	NC_019748.1	854135	873248	332443	rre-containing	ripp
15748640	69479	22206	NC_019748.1	1095529	1117734	332458	lassopeptide	ripp
15748657	69479	20315	NC_019748.1	1097817	1118131	332458	rre-containing	ripp
15749316	69480	46102	NC_019748.1	1220459	1266560	332469	t1pks	pks
15750883	69489	23324	NC_019748.1	1332875	1356198	332509	lanthipeptide-class-ii	ripp
15751634	69494	13174	NC_019748.1	1536007	1549180	332528	ripp-like	ripp
15752150	69497	43529	NC_019748.1	1813731	1857259	332545	mycosporine-like	nrps
15753729	69505	17150	NC_019748.1	1889038	1906187	332585	terpene	terpene
15755111	69514	41848	NC_019748.1	2119436	2161283	332626	transat-pks-like	pks
15756053	69516	41814	NC_019748.1	2469903	2511716	332640	lanthipeptide-class-v	ripp
15756777	69519	74260	NC_019748.1	2986433	3060692	332653	nrp-metallophore	nrps
15756780	69519	74260	NC_019748.1	2986433	3060692	332653	nrps	nrps
15756939	69519	43577	NC_019748.1	3011043	3054619	332653	t1pks	pks
15759033	69529	42438	NC_019748.1	3659208	3701645	332705	lanthipeptide-class-v	ripp
15760124	69534	20881	NC_019748.1	3711736	3732616	332726	terpene	terpene
15760633	69536	21917	NC_019748.1	4428242	4450158	332740	terpene	terpene
15761142	69538	48340	NC_019748.1	4596267	4644606	332750	t1pks	pks
15761153	69538	40979	NC_019748.1	4602907	4643885	332750	nrps-like	nrps
15761932	69544	44314	NC_019748.1	4677112	4721425	332778	nrps-like	nrps
1943265709	12022052	21218	JADBVM010000264.1	1	21218	56460932	lanthipeptide-class-ii	ripp
24455941	107452	40481	NZ_CP017708.2	263864	304344	513927	lanthipeptide-class-v	ripp
24455990	107452	58450	NZ_CP017708.2	291794	350243	513927	nrps	nrps
24457003	107457	21401	NZ_CP017708.2	431916	453316	513950	spliceotide	ripp
24457008	107457	18303	NZ_CP017708.2	431916	450218	513950	rre-containing	ripp
24458138	107466	11402	NZ_CP017708.2	1010597	1021998	513996	ripp-like	ripp
24458509	107470	22274	NZ_CP017708.2	1177271	1199544	514012	lap	ripp
24459084	107475	41526	NZ_CP017708.2	1322848	1364373	514039	nrps-like	nrps
24459605	107479	40871	NZ_CP017708.2	1401044	1441914	514057	nrps-like	nrps
24459621	107479	46372	NZ_CP017708.2	1403082	1449453	514057	t1pks	pks
24460391	107480	22063	NZ_CP017708.2	1484636	1506698	514066	spliceotide	ripp
24460396	107480	16218	NZ_CP017708.2	1487383	1503600	514066	rre-containing	ripp
24461818	107491	71382	NZ_CP017708.2	1817523	1888904	514115	nrps	nrps
24461794	107491	40906	NZ_CP017708.2	1813554	1854459	514115	nrps-like	nrps
24463410	107494	41786	NZ_CP017708.2	1928168	1969953	514132	lanthipeptide-class-v	ripp
24463439	107494	23243	NZ_CP017708.2	1934154	1957396	514132	lanthipeptide-class-ii	ripp
24464223	107498	20381	NZ_CP017708.2	2145429	2165809	514148	microviridin	ripp
24464718	107500	21099	NZ_CP017708.2	2190977	2212075	514160	cyanobactin	ripp
24464943	107502	18651	NZ_CP017708.2	2447558	2466208	514170	terpene	terpene
24465360	107505	45056	NZ_CP017708.2	2595168	2640223	514184	nrps-like	nrps
24466468	107508	49113	NZ_CP017708.2	3059064	3108176	514203	t1pks	pks
24466470	107508	49113	NZ_CP017708.2	3059064	3108176	514203	nrps	nrps
24467229	107512	91609	NZ_CP017708.2	3193091	3284699	514219	t1pks	pks
24467569	107512	41414	NZ_CP017708.2	3234522	3275935	514219	nrps	nrps
24469047	107517	51291	NZ_CP017708.2	3421201	3472491	514240	hgle-ks	pks
24469148	107517	43191	NZ_CP017708.2	3444661	3487851	514240	t1pks	pks
24469217	107517	30564	NZ_CP017708.2	3457288	3487851	514240	t3pks	pks
24469416	107517	35010	NZ_CP017708.2	3495978	3530987	514240	t1pks	pks
24469450	107517	61437	NZ_CP017708.2	3501005	3562441	514240	nrps	nrps
24471514	107523	61501	NZ_CP017708.2	3909711	3971211	514273	nrps	nrps
24473315	107529	38642	NZ_CP017708.2	4066205	4104846	514300	lanthipeptide-class-v	ripp
24474516	107532	56294	NZ_CP017708.2	4363781	4420074	514314	nrps	nrps
24476564	107540	41667	NZ_CP017708.2	4470870	4512536	514348	phosphonate	other
24478035	107544	58256	NZ_CP017708.2	4569966	4628221	514368	t1pks	pks
24478040	107544	58256	NZ_CP017708.2	4569966	4628221	514368	nrps	nrps
24480176	107553	40927	NZ_CP017708.2	4858852	4899778	514408	other	other
24480661	107553	20424	NZ_CP017708.2	4912398	4932821	514408	cyanobactin	ripp
24482654	107560	20456	NZ_CP017708.2	5043583	5064038	514444	hserlactone	other
24483875	107563	18460	NZ_CP017708.2	5196410	5214869	514457	terpene	terpene
24486112	107572	22462	NZ_CP017708.2	5298313	5320774	514504	lassopeptide	ripp
24486238	107572	20832	NZ_CP017708.2	5313701	5334532	514504	cyanobactin	ripp
24486331	107572	12406	NZ_CP017708.2	5325743	5338148	514504	ripp-like	ripp
24487679	107578	19730	NZ_CP017708.2	5891857	5911586	514532	terpene	terpene
24488316	107580	23544	NZ_CP017708.2	6026473	6050016	514544	cyanobactin	ripp
24488496	107580	19347	NZ_CP017708.2	6047995	6067341	514544	terpene	terpene
24490032	107587	42323	NZ_CP017708.2	6197920	6240242	514584	lanthipeptide-class-v	ripp
24491530	107594	20852	NZ_CP017708.2	6349362	6370213	514613	cdps	nrps
24491660	107594	46540	NZ_CP017708.2	6369726	6416265	514613	t1pks	pks
24491664	107594	46540	NZ_CP017708.2	6369726	6416265	514613	nrps-like	nrps
24493266	107601	86452	NZ_CP017708.2	6449941	6536392	514645	t1pks	pks
24493304	107601	41227	NZ_CP017708.2	6454451	6495677	514645	pks-like	pks
24493316	107601	41260	NZ_CP017708.2	6455682	6496941	514645	t3pks	pks
24493659	107601	44261	NZ_CP017708.2	6487864	6532124	514645	nrps	nrps
24495545	107609	45616	NZ_CP017708.2	6561072	6606687	514684	nrps	nrps
24496421	107613	21914	NZ_CP017708.2	7683774	7705687	514704	terpene	terpene
24496847	107616	45215	NZ_CP017708.2	7831679	7876893	514718	nrps	nrps
24497822	107619	47246	NZ_CP017708.2	8680194	8727439	514732	nrps	nrps
24497784	107619	80416	NZ_CP017708.2	8674274	8754689	514732	t1pks	pks
24499111	107622	38196	NZ_CP017708.2	8931470	8969665	514749	nrps	nrps
24499121	107622	77265	NZ_CP017708.2	8932230	9009494	514749	t1pks	pks
24499328	107622	44179	NZ_CP017708.2	8973056	9017234	514749	hgle-ks	pks
24500254	107626	45753	NZ_CP017708.2	9359596	9405348	514769	nrps	nrps
24500559	107627	41846	NZ_CP017708.2	9478006	9519851	514774	nrps	nrps
24500667	107627	44149	NZ_CP017708.2	9533474	9577622	514774	nrps	nrps
1959013937	12127957	14594	JAJPKC010000163.1	1	14594	56967529	resorcinol	other
1945163054	12034584	7801	JADBUD010000061.1	2985	10785	56520637	ripp-like	ripp
1945651681	12037851	58922	JADBTP010000041.1	1	58922	56536237	nrps	nrps
1945651684	12037851	56866	JADBTP010000041.1	1	56866	56536237	t1pks	pks
1945651686	12037851	24847	JADBTP010000041.1	138	24984	56536237	nrps-like	nrps
1946394712	12042781	20933	JAJTGT010000042.1	31860	52792	56559864	terpene	terpene
197222058	1049587	40752	NZ_AGIZ01000014.1	1	40752	4987077	hgle-ks	pks
197222064	1049587	27049	NZ_AGIZ01000014.1	1	27049	4987077	resorcinol	other
197330978	1050306	30805	NZ_AESD01000254.1	5117	35921	4990506	t1pks	pks
201745921	1075696	41149	NZ_HE973587.1	325066	366214	5111043	resorcinol	other
201746139	1075696	20933	NZ_HE973587.1	361451	382383	5111043	terpene	terpene
1946551627	12043801	49788	JADBSR010000005.1	1	49788	56564744	nrps	nrps
1946551631	12043801	30057	JADBSR010000005.1	438	30494	56564744	nrps-like	nrps
1946612024	12044223	10477	JADBSQ010000136.1	1	10477	56566719	microviridin	ripp
208286349	1112842	32167	NZ_AVFT01000057.1	1441	33607	5287719	t1pks	pks
1946988523	12046808	7630	JADBSK010000302.1	3384	11013	56579073	ripp-like	ripp
213217135	1135934	20912	NZ_JNBD01000009.1	53096	74007	5398010	terpene	terpene
214318534	1141519	62442	NZ_JXCA02000003.1	119196	181637	5424764	nrps	nrps
214318605	1141519	35490	NZ_JXCA02000003.1	146148	181637	5424764	t1pks	pks
1947106778	12047575	7237	JADBSG010000452.1	1	7237	56582754	microviridin	ripp
216328486	1152346	2192	NZ_CAQL01000552.1	1	2192	5476542	nrps	nrps
1947284309	12048701	16561	JADBSD010000003.1	1	16561	56588169	terpene	terpene
249426384	1312635	1175	NZ_MKZR01000025.1	1	1175	6251319	nrps-like	nrps
241720147	1279404	24536	NZ_KV757668.1	602	25137	6090128	phosphonate	other
248742925	1309087	47858	NZ_MRCF01000047.1	1	47858	6234200	nrp-metallophore	nrps
248742933	1309087	47858	NZ_MRCF01000047.1	1	47858	6234200	nrps	nrps
265426806	1395837	1759	NZ_NSHF01000958.1	1	1759	6650038	nrps	nrps
274970453	1447202	11481	NZ_BEIV01000109.1	1	11481	6895869	terpene	terpene
284720693	1504009	20933	NZ_RSCJ01000021.1	83068	104000	7167838	terpene	terpene
291674702	1535771	53269	NZ_BJCD01000059.1	1	53269	7321172	nrps	nrps
291674739	1535771	52331	NZ_BJCD01000059.1	939	53269	7321172	t1pks	pks
291680297	1535804	11079	NZ_BJCD01000090.1	1	11079	7321335	terpene	terpene
302856477	1596879	24943	NZ_QMEC01000086.1	1	24943	7613404	hgle-ks	pks
302856479	1596879	24943	NZ_QMEC01000086.1	1	24943	7613404	t1pks	pks
310638545	1634976	42465	NZ_JACJQP010000001.1	367078	409542	7794626	lanthipeptide-class-v	ripp
310649584	1635011	37990	NZ_JACJQP010000001.1	554629	592618	7794802	t1pks	pks
310649729	1635011	68869	NZ_JACJQP010000001.1	559216	628084	7794802	nrp-metallophore	nrps
310650017	1635011	82632	NZ_JACJQP010000001.1	565819	648450	7794802	nrps	nrps
310651526	1635011	44467	NZ_JACJQP010000001.1	588136	632602	7794802	t1pks	pks
310783122	1635518	43360	NZ_JACJSG010000017.1	81103	124462	7797198	t1pks	pks
310784061	1635518	48830	NZ_JACJSG010000017.1	84554	133383	7797198	hgle-ks	pks
312171162	1642281	22648	NZ_JADEWN010000003.1	30660	53307	7829615	lassopeptide	ripp
344318597	1812018	49174	NZ_JAIGNI010000022.1	25535	74708	8640013	nrps	nrps
344318630	1812018	45067	NZ_JAIGNI010000022.1	29166	74232	8640013	t1pks	pks
412697742	2132938	12283	NZ_JRFE01000046.1	2378	14660	10173458	ripp-like	ripp
414602367	2142197	15468	NZ_LATL02000314.1	1	15468	10217533	cyanobactin	ripp
419776450	2169251	46777	NZ_LUBZ01000009.1	12084	58860	10346342	hgle-ks	pks
419994637	2170454	21200	NZ_LVHL01000011.1	50882	72081	10352052	terpene	terpene
420062442	2170830	20909	NZ_LVHU01000008.1	94819	115727	10353814	terpene	terpene
424032428	2191437	39727	NZ_MVGR01000001.1	348901	388627	10451799	nrps-like	nrps
424032488	2191437	57790	NZ_MVGR01000001.1	355395	413184	10451799	nrps	nrps
425208841	2197653	40195	NZ_MTAW01000095.1	1	40195	10481340	nrps	nrps
427668971	2209831	10368	NZ_NQME01000196.1	1	10368	10539608	lanthipeptide-class-ii	ripp
427861207	2210943	45053	NZ_NJHU01000032.1	1	45053	10544825	t1pks	pks
427861281	2210943	33807	NZ_NJHU01000032.1	1	33807	10544825	nrps-like	nrps
428606542	2214971	23404	NZ_PVWF01000074.1	1	23404	10563936	nrps-like	nrps
435212649	2251536	3866	NZ_BIFY01000192.1	1	3866	10737340	cyanobactin	ripp
435213114	2251539	3642	NZ_BIFY01000194.1	1	3642	10737355	nrps	nrps
439863098	2276785	12711	NZ_BHVU01000011.1	21224	33934	10857553	microviridin	ripp
440854072	2282023	9311	NZ_BHVS01000144.1	1	9311	10882463	cyanobactin	ripp
441233601	2284099	20933	NZ_BJKP01000008.1	86617	107549	10892258	terpene	terpene
442686999	2291980	6653	NZ_WJFC01000353.1	1	6653	10929695	lanthipeptide-class-ii	ripp
444488725	2302465	75276	NZ_WVIE01000017.1	23417	98692	10979011	nrp-metallophore	nrps
444488727	2302465	75276	NZ_WVIE01000017.1	23417	98692	10979011	nrps	nrps
444488962	2302465	56906	NZ_WVIE01000017.1	51529	108434	10979011	t1pks	pks
444489096	2302465	45124	NZ_WVIE01000017.1	63311	108434	10979011	nrps-like	nrps
446621178	2314627	17748	NZ_JABBYP010000006.1	53011	70758	11036278	terpene	terpene
450666500	2337598	21611	NZ_JACKZN010000069.1	1	21611	11144430	lanthipeptide-class-v	ripp
450704534	2337927	4470	NZ_JACKZS010000357.1	1	4470	11146036	ripp-like	ripp
452468100	2347116	29143	NZ_JACJOA010000051.1	1	29143	11189987	nrps	nrps
452500497	2347302	34141	NZ_JACJOQ010000356.1	1	34141	11190871	hgle-ks	pks
452500499	2347302	34141	NZ_JACJOQ010000356.1	1	34141	11190871	nrps-like	nrps
452526515	2347438	48283	NZ_JACJOO010000059.1	75150	123432	11191525	t1pks	pks
452579602	2347670	29587	NZ_JACJPV010000044.1	1	29587	11192662	lanthipeptide-class-v	ripp
452589411	2347737	20816	NZ_JACJOZ010000074.1	133484	154299	11192984	terpene	terpene
452646222	2348041	21485	NZ_JACJPT010000087.1	1	21485	11194434	nrps	nrps
452758292	2348644	23384	NZ_JACJQK010000013.1	10334	33717	11197353	indole	other
452758955	2348648	91502	NZ_JACJQK010000013.1	100894	192395	11197368	nrps	nrps
452792110	2348822	37719	NZ_JACJRG010000048.1	1	37719	11198212	t1pks	pks
452792113	2348822	32944	NZ_JACJRG010000048.1	1	32944	11198212	nrps	nrps
452792146	2348822	30588	NZ_JACJRG010000048.1	7132	37719	11198212	nrps-like	nrps
452792171	2348822	21986	NZ_JACJRG010000048.1	15734	37719	11198212	nrps	nrps
452799458	2348872	18555	NZ_JACJQM010000011.1	1	18555	11198450	lanthipeptide-class-ii	ripp
452799477	2348872	22416	NZ_JACJQM010000011.1	416	22831	11198450	proteusin	ripp
452799501	2348872	23604	NZ_JACJQM010000011.1	3532	27135	11198450	spliceotide	ripp
452799513	2348872	20210	NZ_JACJQM010000011.1	5186	25395	11198450	rre-containing	ripp
452839706	2349091	20444	NZ_JACJRL010000011.1	157940	178383	11199504	rre-containing	ripp
452841789	2349110	46788	NZ_JACJSL010000034.1	5401	52188	11199593	hgle-ks	pks
453006420	2350030	20831	NZ_JACJTC010000001.1	380689	401519	11204017	terpene	terpene
453006718	2350031	29744	NZ_JACJTC010000001.1	496441	526184	11204024	mycosporine-like	nrps
453043329	2350215	42485	NZ_JACJTE010000013.1	43321	85805	11204913	lanthipeptide-class-v	ripp
453043868	2350218	23309	NZ_JACJTE010000013.1	85838	109146	11204925	lanthipeptide-class-ii	ripp
453081496	2350430	24757	NZ_JACJTR010000065.1	1	24757	11205942	t1pks	pks
453093582	2350523	3100	NZ_JACJUP010000872.1	1	3100	11206391	nrps	nrps
454270100	2356489	14440	NZ_JADEXM010000048.1	1	14440	11234955	microviridin	ripp
454343518	2356975	17829	NZ_JADEVZ010000020.1	50417	68245	11237262	terpene	terpene
454349992	2357020	23625	NZ_JADEWA010000010.1	7551	31175	11237469	lanthipeptide-class-v	ripp
454350381	2357022	17553	NZ_JADEVY010000101.1	1	17553	11237479	cyanobactin	ripp
454372564	2357178	10428	NZ_JADEXR010000177.1	1386	11813	11238220	microviridin	ripp
454381138	2357251	16749	NZ_JADEWT010000036.1	1	16749	11238567	lassopeptide	ripp
455323355	2362252	33186	NZ_WBKM01000119.1	5071	38256	11262391	hgle-ks	pks
455323358	2362252	33186	NZ_WBKM01000119.1	5071	38256	11262391	t1pks	pks
455747401	2364619	2674	NZ_JAECZA010000163.1	1	2674	11273596	nrps	nrps
459528742	2385302	19273	NZ_JAAORL010000001.1	140179	159451	11371656	terpene	terpene
459529158	2385304	20547	NZ_JAAORL010000001.1	595618	616164	11371665	terpene	terpene
459529491	2385306	21212	NZ_JAAORL010000001.1	995921	1017132	11371674	terpene	terpene
459545472	2385402	20909	NZ_JAAORJ010000001.1	128089	148997	11372115	terpene	terpene
459712873	2386338	26275	NZ_JAAKGC010000092.1	1	26275	11376572	t1pks	pks
459712882	2386338	26275	NZ_JAAKGC010000092.1	1	26275	11376572	nrps-like	nrps
459712911	2386338	20301	NZ_JAAKGC010000092.1	1	20301	11376572	proteusin	ripp
459712953	2386338	23279	NZ_JAAKGC010000092.1	736	24014	11376572	lanthipeptide-class-ii	ripp
463679090	2406419	21212	NZ_PGON01000004.1	41118	62329	11472055	terpene	terpene
464668478	2411794	40025	NZ_JAAMUX010000178.1	1	40025	11497695	t1pks	pks
464668485	2411794	40025	NZ_JAAMUX010000178.1	1	40025	11497695	nrps-like	nrps
464668500	2411794	30646	NZ_JAAMUX010000178.1	1	30646	11497695	nrps	nrps
465732247	2416389	41200	NZ_JAERMH010000036.1	4704	45903	11519745	ladderane	other
466979926	2423129	6995	NZ_BLAY01000303.1	1	6995	11551726	lassopeptide	ripp
466980201	2423133	1664	NZ_BLAY01000417.1	1	1664	11551746	t3pks	pks
