"bgc_id"	"smc_bgc_length"	"contig_name"	"bgc_start_nt"	"bgc_end_nt"	"bgc_category"	"bgc_class"
18812	92657	NZ_AP018227.1	1374727	1467383	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
18813	20555	NZ_AP018248.1	4112278	4132832	{RiPP}	{cyanobactin}
18814	18063	NZ_AP018248.1	4173591	4191653	{Terpene}	{terpene}
18817	142404	NZ_AP018248.1	4368844	4511247	{NRP,Polyketide,RiPP}	{lap,nrp,nrp-metallophore,nrps,nrps-like,polyketide,ripp,t1pks}
18818	76551	NZ_AP018227.1	1471437	1547987	{NRP,Polyketide}	{nrp,nrps,nrps-like,t1pks}
18819	42517	NZ_AP018288.1	8358340	8400856	{RiPP}	{lanthipeptide-class-v}
18820	22106	NZ_AP018289.1	124526	146631	{RiPP}	{lap,ripp}
18822	33073	NZ_AP018227.1	1790935	1824007	{Terpene}	{terpene}
18824	55068	NZ_AP018248.1	4521835	4576902	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
18826	22058	NZ_AP018227.1	3197745	3219802	{RiPP}	{microviridin,ripp}
18835	54777	NZ_AP018248.1	5004018	5058794	{Other,Polyketide}	{hgle-ks,other,t1pks}
18839	50710	NZ_AP018248.1	5112077	5162786	{NRP,Polyketide}	{nrp,nrps,t1pks}
18841	86782	NZ_AP018227.1	4360351	4447132	{Polyketide}	{hgle-ks,polyketide,t1pks}
18849	43381	NZ_AP018248.1	5869533	5912913	{NRP}	{nrp,nrps}
18852	21920	NZ_AP018248.1	5924267	5946186	{Terpene}	{terpene}
18854	91380	NZ_AP018227.1	4950823	5042202	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
18856	39658	NZ_AP018248.1	6131404	6171061	{NRP}	{nrp,nrps-like}
18858	42329	NZ_AP018248.1	6403151	6445479	{RiPP}	{lanthipeptide-class-v}
18865	24427	NZ_AP018227.1	5442670	5467096	{RiPP}	{lap,ripp}
18868	44041	NZ_AP018248.1	6536337	6580377	{NRP}	{nrp,nrps}
18871	33830	NZ_AP018227.1	5507787	5541616	{RiPP}	{proteusin,redox-cofactor}
18885	21578	NZ_AP018227.1	7229121	7250698	{Other}	{indole}
18889	43641	NZ_AP018227.1	7354051	7397691	{NRP}	{mycosporine-like}
18901	83385	NZ_AP018249.1	208941	292325	{NRP,Polyketide}	{nrp,nrps,t1pks}
18902	42468	NZ_AP018227.1	7444213	7486680	{RiPP}	{lanthipeptide-class-v}
18910	46918	NZ_AP018227.1	7671831	7718748	{NRP}	{nrp,nrps}
18923	76203	NZ_AP018227.1	8548655	8624857	{Other,RiPP}	{lassopeptide,other}
18935	58195	NZ_AP018178.1	254279	312473	{Other,Polyketide}	{hgle-ks,other,t1pks}
18938	58233	NZ_AP018178.1	761909	820141	{NRP}	{mycosporine-like,nrp,nrps}
18943	57652	NZ_AP018178.1	832253	889904	{RiPP}	{lanthipeptide-class-v}
18948	21576	NZ_AP018178.1	975194	996769	{Terpene}	{terpene}
18954	28387	NZ_AP018178.1	1311581	1339967	{RiPP}	{cyanobactin,ripp}
18966	21827	NZ_AP018178.1	2209000	2230826	{RiPP}	{rre-containing,spliceotide}
18975	19382	NZ_AP018178.1	3097471	3116852	{RiPP}	{microviridin}
18980	37969	NZ_AP018178.1	3408120	3446088	{Saccharide,Terpene}	{saccharide,terpene}
18986	79909	NZ_AP018178.1	3576717	3656625	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,t1pks}
18998	43899	NZ_AP018178.1	3662585	3706483	{NRP}	{nrp,nrps}
19004	21133	NZ_AP018178.1	3792230	3813362	{RiPP}	{lap,ripp}
19008	92439	NZ_AP018178.1	3814210	3906648	{NRP,Polyketide,RiPP}	{lap,nrp,nrp-metallophore,nrps,polyketide,ripp,t1pks,thiopeptide}
19023	17267	NZ_AP018178.1	5380035	5397301	{Terpene}	{terpene}
19026	38694	NZ_AP018178.1	5531800	5570493	{NRP}	{nrp,nrps}
19032	15024	NZ_AP018178.1	5848963	5863986	{RiPP}	{microviridin}
19035	41245	NZ_AP018178.1	5894726	5935970	{Polyketide}	{ladderane}
19038	50717	NZ_AP018178.1	5938402	5989118	{NRP}	{nrp,nrps}
19040	68297	NZ_AP018178.1	6427758	6496054	{NRP,Polyketide,RiPP}	{microviridin,nrp,nrps,polyketide,t1pks}
19047	41467	NZ_AP018178.1	6909760	6951226	{RiPP}	{lanthipeptide-class-v}
19048	18123	NZ_AP018178.1	6973698	6991820	{Terpene}	{terpene}
19049	20975	NZ_AP018178.1	7112197	7133171	{Terpene}	{terpene}
19050	44365	NZ_AP018178.1	7386560	7430924	{NRP}	{nrp,nrps-like}
19052	42313	NZ_AP018178.1	7948857	7991169	{RiPP}	{lanthipeptide-class-v}
19058	40698	NZ_AP018194.1	183363	224060	{NRP}	{nrp,nrps-like}
19059	28457	NZ_AP018194.1	307225	335681	{RiPP}	{lanthipeptide-class-ii,ripp}
19060	43435	NZ_AP018194.1	398339	441773	{NRP,Polyketide}	{nrps-like,polyketide}
19064	42596	NZ_AP018194.1	1728166	1770761	{RiPP}	{lanthipeptide-class-v}
19065	46040	NZ_AP018194.1	2156457	2202496	{Polyketide}	{polyketide,t1pks}
19067	40909	NZ_AP018194.1	2941644	2982552	{NRP,Polyketide}	{nrp,nrps-like,polyketide}
19068	23295	NZ_AP018194.1	3084150	3107444	{Saccharide,Terpene}	{saccharide,terpene}
19069	23856	NZ_AP018194.1	3322898	3346753	{RiPP}	{microviridin,ripp}
19070	109966	NZ_AP018194.1	4207482	4317447	{NRP,Terpene}	{nrp,nrps,terpene}
19071	35839	NZ_AP018194.1	4396770	4432608	{RiPP}	{lap,ripp}
19073	18527	NZ_AP018194.1	4552967	4571493	{Terpene}	{terpene}
19074	43842	NZ_AP018194.1	4580137	4623978	{NRP}	{nrp,nrps}
19075	44728	NZ_AP018194.1	5041283	5086010	{Polyketide}	{polyketide,t1pks}
19076	35742	NZ_AP018194.1	5394634	5430375	{Other,Terpene}	{phosphonate,terpene}
19077	20635	NZ_AP018194.1	5536723	5557357	{Terpene}	{terpene}
19080	42315	NZ_AP018194.1	5818525	5860839	{Polyketide}	{polyketide,t1pks}
19083	113583	NZ_AP018194.1	6910514	7024096	{NRP,Polyketide,RiPP,Saccharide}	{lassopeptide,nrp,nrps,polyketide,saccharide}
19086	56664	NZ_AP018194.1	7117960	7174623	{Other,Polyketide}	{hgle-ks,other,t1pks}
19089	35396	NZ_AP018194.1	7417682	7453077	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
19091	76061	NZ_AP018194.1	7668941	7745001	{NRP}	{nrp,nrp-metallophore,nrps}
19093	49063	NZ_AP018265.1	9165	58227	{NRP}	{nrp,nrps}
19094	23387	NZ_AP018194.1	7772438	7795824	{Other}	{indole,other}
19098	41029	NZ_AP018268.1	1	41029	{RiPP}	{lanthipeptide-class-v}
19100	25144	NZ_AP018194.1	7882848	7907991	{Terpene}	{terpene}
19103	74032	NZ_AP018194.1	8230791	8304822	{NRP,Polyketide,RiPP}	{nrps-like,polyketide,ripp}
19111	29799	NZ_AP018268.1	1159760	1189558	{RiPP}	{lanthipeptide-class-ii,ripp}
19114	198205	NZ_AP018268.1	1523091	1721295	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,nrps-like,polyketide,t1pks}
19116	49215	NZ_AP018194.1	8517775	8566989	{NRP,Other,Terpene}	{betalactone,nrp,nrps-like,terpene}
19121	199149	NZ_AP018195.1	207310	406458	{NRP,Polyketide,RiPP}	{microviridin,nrp,nrp-metallophore,nrps,nrps-like,t1pks}
19137	37799	NZ_AP018268.1	2134800	2172598	{RiPP}	{lanthipeptide-class-ii,proteusin,ripp}
19141	134317	NZ_AP018195.1	468829	603145	{NRP,Other,Polyketide}	{betalactone,nrp,nrps,nrps-like,t1pks}
19153	42495	NZ_AP018268.1	2670949	2713443	{NRP}	{nrp,nrps-like}
19157	55006	NZ_AP018268.1	2797857	2852862	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
19159	11302	NZ_AP018195.1	699576	710877	{RiPP}	{ripp-like}
19173	41902	NZ_AP018268.1	3420550	3462451	{NRP}	{nrp,nrps-like}
19183	128823	NZ_AP018268.1	3584903	3713725	{NRP,Other,RiPP,Saccharide}	{lassopeptide,nrps,other,saccharide}
19193	54026	NZ_AP018268.1	3891352	3945377	{Other,Polyketide}	{hgle-ks,other,t1pks}
19201	28370	NZ_AP018268.1	4005658	4034027	{Other}	{indole,other}
19205	78953	NZ_AP018268.1	4042740	4121692	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
19211	20374	NZ_AP018268.1	4161200	4181573	{Terpene}	{terpene}
19213	68729	NZ_AP018268.1	4511405	4580133	{NRP,Polyketide,Saccharide}	{nrp,nrps,polyketide,saccharide}
19216	54712	NZ_AP018268.1	4916331	4971042	{Polyketide}	{polyketide,t1pks}
19218	20008	NZ_AP018268.1	5247241	5267248	{Terpene}	{terpene}
19219	22247	NZ_AP018268.1	5359371	5381617	{RiPP,Saccharide}	{lap,saccharide}
19220	18250	NZ_AP018268.1	5384335	5402584	{RiPP,Terpene}	{ripp,terpene}
19221	43925	NZ_AP018268.1	6174333	6218257	{NRP}	{nrp,nrps}
19222	20364	NZ_AP018268.1	6218564	6238927	{Terpene}	{terpene}
19226	20912	NZ_AP018268.1	7031765	7052676	{Terpene}	{terpene}
19227	62036	NZ_AP018268.1	7120200	7182235	{NRP}	{nrp,nrps,nrps-like}
19231	47179	NZ_AP018268.1	8660304	8707482	{Polyketide}	{polyketide,t1pks}
19484	20474	NZ_AP018290.1	107111	127584	{Other}	{phenazine}
19490	22463	NZ_AP018290.1	157034	179496	{RiPP}	{redox-cofactor}
19510	64766	NZ_AP018290.1	729417	794182	{Polyketide}	{polyketide,t1pks,t3pks}
19516	46557	NZ_AP018290.1	891493	938049	{NRP}	{nrp,nrps}
19523	131611	NZ_AP018290.1	1523672	1655282	{NRP,RiPP}	{microviridin,nrp,nrps,nrps-like}
19553	43356	NZ_AP018290.1	2059325	2102680	{NRP}	{nrp,nrps-like}
19567	58870	NZ_AP018290.1	2971162	3030031	{Alkaloid,Other,Terpene}	{alkaloid,indole,terpene}
19571	55206	NZ_AP018290.1	3088570	3143775	{NRP}	{nrp,nrps}
19575	39397	NZ_AP018290.1	3211978	3251374	{NRP}	{nrp,nrps-like}
19580	67299	NZ_AP018290.1	3324550	3391848	{RiPP,Saccharide}	{lassopeptide,saccharide}
19586	25435	NZ_AP018290.1	3564455	3589889	{Terpene}	{terpene}
19589	74052	NZ_AP018290.1	3762883	3836934	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
19597	57343	NZ_AP018290.1	4011573	4068915	{Polyketide,Terpene}	{polyketide,terpene}
19604	64757	NZ_AP018290.1	4505884	4570640	{Saccharide,Terpene}	{oligosaccharide,terpene}
19609	93357	NZ_AP018290.1	4778740	4872096	{Other,Polyketide,RiPP}	{hgle-ks,lanthipeptide-class-v,other,ripp,t1pks}
19615	43564	NZ_AP018290.1	5422573	5466136	{NRP}	{mycosporine-like}
19619	39415	NZ_AP018290.1	5985273	6024687	{RiPP}	{lanthipeptide-class-v,ripp}
19620	42997	NZ_AP018290.1	6040560	6083556	{NRP}	{nrp,nrps}
19623	97395	NZ_AP018290.1	6841073	6938467	{NRP,Terpene}	{nrp,nrps,terpene}
19625	42727	NZ_AP018290.1	8095873	8138599	{NRP}	{nrp,nrps-like}
19626	42335	NZ_AP018290.1	8233904	8276238	{RiPP}	{lanthipeptide-class-v,ripp}
19628	17814	NZ_AP018290.1	8281655	8299468	{RiPP}	{microviridin,ripp}
19633	30159	NZ_AP018290.1	9938696	9968854	{RiPP}	{microviridin,ripp}
19635	27518	NZ_AP018290.1	10578680	10606197	{RiPP}	{ripp,rre-containing}
22128	20353	NZ_CP030139.1	1148130	1168482	{Terpene}	{terpene}
22130	20927	NZ_CP030139.1	1441938	1462864	{Terpene}	{terpene}
24198	48166	NZ_CP040360.1	1823084	1871249	{NRP,Polyketide}	{nrps-like,polyketide,t1pks}
24204	20846	NZ_CP040360.1	2676518	2697363	{Terpene}	{terpene}
24205	43285	NZ_CP040360.1	2709553	2752837	{NRP,Saccharide}	{nrps-like,saccharide}
24208	19412	NZ_CP040361.1	63968	83379	{Other}	{nrps-independent-siderophore,other}
25169	18941	NZ_CP030118.1	1590538	1609478	{RiPP}	{microviridin}
25171	21938	NZ_CP030118.1	1726421	1748358	{Terpene}	{terpene}
25173	41225	NZ_CP030118.1	1916556	1957780	{NRP}	{nrp,nrps-like}
25177	53334	NZ_CP030118.1	2065435	2118768	{Other,Polyketide}	{hgle-ks,other,t1pks}
25192	23384	NZ_CP030118.1	3072824	3096207	{Other}	{indole}
25194	25412	NZ_CP030118.1	3536036	3561447	{RiPP,Terpene}	{microviridin,terpene}
25197	80552	NZ_CP030118.1	3855923	3936474	{RiPP,Saccharide}	{lassopeptide,saccharide}
25204	46062	NZ_CP030118.1	4153756	4199817	{NRP,Polyketide}	{nrp,nrps-like,polyketide,t1pks}
25208	23189	NZ_CP030118.1	4241582	4264770	{RiPP}	{ripp,rre-containing,spliceotide}
25210	41544	NZ_CP030118.1	4276143	4317686	{NRP,Polyketide}	{nrps-like,polyketide}
25216	121933	NZ_CP030118.1	4317721	4439653	{NRP,Other,Polyketide}	{betalactone,nrp,nrps,t1pks}
25228	55548	NZ_CP030118.1	4848416	4903963	{NRP}	{nrp,nrps}
25232	69494	NZ_CP030118.1	4932651	5002144	{Polyketide,RiPP}	{lanthipeptide-class-v,polyketide}
25236	71275	NZ_CP030118.1	5277587	5348861	{NRP}	{nrp,nrps}
25241	20459	NZ_CP030118.1	5521185	5541643	{Other}	{phenazine}
25243	37696	NZ_CP030118.1	5717209	5754904	{RiPP,Terpene}	{lanthipeptide-class-v,terpene}
25248	90205	NZ_CP030118.1	5978091	6068295	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
25254	76247	NZ_CP030118.1	6247795	6324041	{NRP,Polyketide}	{nrp,nrps,polyketide}
25259	20822	NZ_CP030118.1	6559267	6580088	{Terpene}	{terpene}
25260	75353	NZ_CP030118.1	6625857	6701209	{NRP,RiPP}	{lanthipeptide-class-v,napaa,nrp}
25263	63588	NZ_CP030118.1	6951245	7014832	{NRP}	{nrp,nrps,nrps-like}
25264	62416	NZ_CP030119.1	128615	191030	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
26380	20347	NZ_CP034671.1	1190566	1210912	{Terpene}	{terpene}
26385	20927	NZ_CP034671.1	1347300	1368226	{Terpene}	{terpene}
27048	20092	NZ_CP019225.1	1388736	1408827	{Terpene}	{terpene}
27052	19365	NZ_CP019225.1	1641374	1660738	{Other,Terpene}	{other,terpene}
27057	20816	NZ_CP019225.1	3083750	3104565	{Terpene}	{terpene}
30127	20089	NZ_CP059059.1	406051	426139	{Terpene}	{terpene}
30131	21242	NZ_CP059059.1	1602267	1623508	{Terpene}	{terpene}
30455	22606	NZ_CP047935.1	486753	509358	{RiPP}	{lanthipeptide-class-ii,ripp}
30458	25642	NZ_CP047935.1	1037874	1063515	{Polyketide,RiPP}	{polyketide,rre-containing}
30466	59410	NZ_CP047935.1	1234750	1294159	{Polyketide,RiPP}	{ripp,t3pks}
30468	23081	NZ_CP047935.1	1306721	1329801	{RiPP}	{lap,ripp}
30469	66668	NZ_CP047935.1	1517162	1583829	{Other,RiPP}	{lap,other}
30481	20282	NZ_CP047935.1	2086067	2106348	{RiPP}	{rre-containing}
30482	19012	NZ_CP047935.1	2125193	2144204	{Terpene}	{terpene}
30487	23384	NZ_CP047935.1	2192991	2216374	{RiPP}	{lanthipeptide-class-ii,ripp}
30497	20909	NZ_CP047935.1	2944221	2965129	{Terpene}	{terpene}
30796	41140	NZ_CP060212.1	1963988	2005127	{Polyketide}	{arylpolyene}
30804	20903	NZ_CP060212.1	3061104	3082006	{Terpene}	{terpene}
30806	39094	NZ_CP060212.1	3818272	3857365	{RiPP}	{cyanobactin,ripp}
30818	42316	NZ_CP060212.1	5789600	5831915	{RiPP}	{lanthipeptide-class-v,ripp}
31237	21935	NZ_CP091467.1	1620493	1642427	{RiPP}	{cyanobactin,ripp,ripp-like}
31238	20903	NZ_CP091467.1	2297212	2318114	{Terpene}	{terpene}
31244	41140	NZ_CP091467.1	3237294	3278433	{Polyketide}	{arylpolyene}
31252	42316	NZ_CP091467.1	5430818	5473133	{RiPP}	{lanthipeptide-class-v}
31418	41271	NZ_CP063311.1	47404	88674	{RiPP}	{lanthipeptide-class-v}
31424	18934	NZ_CP063311.1	458816	477749	{Terpene}	{terpene}
31427	41594	NZ_CP063311.1	543175	584768	{RiPP}	{cyanobactin,ripp}
31431	51559	NZ_CP063311.1	2349864	2401422	{Other,Polyketide}	{hgle-ks,other,t1pks}
31435	42395	NZ_CP063311.1	2701502	2743896	{RiPP}	{lanthipeptide-class-v}
31437	46909	NZ_CP063311.1	3166312	3213220	{Other,Polyketide}	{hgle-ks,other}
31439	21284	NZ_CP063311.1	3967907	3989190	{Terpene}	{terpene}
35221	41095	NZ_CP075523.1	743043	784137	{Polyketide}	{polyketide,t3pks}
35228	20998	NZ_CP075523.1	1363694	1384691	{Terpene}	{terpene}
35233	20948	NZ_CP075523.1	2457690	2478637	{Terpene}	{terpene}
35305	39553	NZ_CP070897.1	2	39554	{NRP,Other}	{nrps-like,other}
35310	20906	NZ_CP070897.1	1599091	1619996	{Terpene}	{terpene}
35311	42349	NZ_CP070897.1	2106982	2149330	{RiPP}	{lanthipeptide-class-v,ripp}
35315	40213	NZ_CP070897.1	2417380	2457592	{Polyketide}	{t3pks}
35321	42379	NZ_CP070897.1	3086425	3128803	{NRP,Polyketide}	{nrp,polyketide,t1pks}
35325	39196	NZ_CP070897.1	3274761	3313956	{Polyketide}	{hgle-ks}
35330	42826	NZ_CP070897.1	3632251	3675076	{NRP,Polyketide}	{nrp,nrps-like,polyketide,t1pks}
35338	41627	NZ_CP070897.1	3757903	3799529	{Polyketide}	{hgle-ks,polyketide}
35342	41220	NZ_CP070897.1	3912213	3953432	{NRP}	{nrp,nrps}
35350	41508	NZ_CP070897.1	4388172	4429679	{NRP}	{nrp,nrps}
35353	43757	NZ_CP070897.1	4504816	4548572	{NRP}	{nrp,nrps}
35361	42205	NZ_CP070897.1	5333113	5375317	{NRP}	{nrp,nrps-like}
35374	21473	NZ_CP070897.1	5827710	5849182	{RiPP}	{rre-containing}
35378	41866	NZ_CP070897.1	6278460	6320325	{NRP,Polyketide}	{nrp,nrps,polyketide}
35390	41050	NZ_CP070897.1	6833665	6874714	{Polyketide}	{hgle-ks}
38267	91044	NZ_CP080598.1	29917	120960	{NRP,Other,Polyketide,RiPP}	{betalactone,microviridin,nrp,nrps,polyketide}
38275	49431	NZ_CP080598.1	286410	335840	{Other,Polyketide}	{hgle-ks,other,t1pks}
38282	20862	NZ_CP080598.1	875865	896726	{Terpene}	{terpene}
38285	25032	NZ_CP080598.1	1152826	1177857	{RiPP}	{cyanobactin,ripp}
38287	52116	NZ_CP080598.1	1195859	1247974	{Other,Polyketide}	{hgle-ks,other,t1pks}
38290	42244	NZ_CP080598.1	1518085	1560328	{Polyketide}	{polyketide,t1pks}
38294	28417	NZ_CP080598.1	1983890	2012306	{NRP,Saccharide,Terpene}	{nrp,oligosaccharide,saccharide,terpene}
38295	41613	NZ_CP080598.1	2335145	2376757	{RiPP}	{lanthipeptide-class-v}
38298	20933	NZ_CP080598.1	2990394	3011326	{Terpene}	{terpene}
38301	23117	NZ_CP080598.1	3623470	3646586	{RiPP}	{crocagin}
38302	43985	NZ_CP080598.1	3850958	3894942	{NRP}	{mycosporine-like}
38305	42406	NZ_CP080598.1	4204921	4247326	{RiPP}	{lanthipeptide-class-v}
38308	73653	NZ_CP080598.1	4412989	4486641	{NRP}	{nrp,nrps}
43323	19651	NZ_CP088958.1	2044108	2063758	{Terpene}	{terpene}
43324	21236	NZ_CP088958.1	2127447	2148682	{Terpene}	{terpene}
43363	19651	NZ_CP088961.1	2044120	2063770	{Terpene}	{terpene}
43365	21236	NZ_CP088961.1	2127459	2148694	{Terpene}	{terpene}
44557	78587	NZ_CP083761.1	2246460	2325046	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
44563	41603	NZ_CP083761.1	2493959	2535561	{NRP}	{nrp,nrps}
44572	58804	NZ_CP083761.1	3356235	3415038	{Other,Polyketide}	{hgle-ks,other,t1pks}
44579	47967	NZ_CP083761.1	3608669	3656635	{NRP}	{nrp,nrps}
44585	20930	NZ_CP083761.1	4449162	4470091	{Terpene}	{terpene}
44601	87985	NZ_CP083762.1	529295	617279	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
48552	58326	NZ_CZCZ02000002.1	7176	65501	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
48553	48830	NZ_LR812490.1	780	49609	{NRP,Polyketide,Saccharide}	{nrp,nrps,nrps-like,polyketide,saccharide}
48554	39971	NZ_LR812490.1	131871	171841	{NRP}	{nrp,nrps}
48555	89986	NZ_LR812490.1	717634	807619	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
48559	97861	NZ_LR812491.1	89337	187197	{NRP,Other}	{betalactone,nrp,nrps}
48561	33369	NZ_LR812491.1	410795	444163	{RiPP}	{cyanobactin,ripp}
48564	20258	NZ_LR812491.1	702688	722945	{Terpene}	{terpene}
48566	17306	NZ_LR812491.1	909606	926911	{Terpene}	{terpene}
48567	20819	NZ_LR812491.1	999774	1020592	{Terpene}	{terpene}
52345	19699	NC_005042.1	156021	175719	{Terpene}	{terpene}
52347	20461	NC_005042.1	703819	724279	{Terpene}	{terpene}
52348	21197	NC_005042.1	1055842	1077038	{Terpene}	{terpene}
53091	20212	NC_006576.1	2167506	2187717	{Terpene}	{terpene}
53094	20927	NC_006576.1	2251618	2272544	{Terpene}	{terpene}
53134	20094	NC_000911.1	1390059	1410152	{Terpene}	{terpene}
53136	20502	NC_000911.1	1542341	1562842	{Other,Terpene}	{other,terpene}
53139	20816	NC_000911.1	3181661	3202476	{Terpene}	{terpene}
53332	19243	NC_005072.1	130155	149397	{Terpene}	{terpene}
53333	20608	NC_005072.1	591679	612286	{Terpene}	{terpene}
53334	21212	NC_005072.1	994827	1016038	{Terpene}	{terpene}
53400	52952	NC_003272.1	448247	501198	{Other}	{nrps-independent-siderophore,other}
53405	21191	NC_003272.1	888330	909520	{Terpene}	{terpene}
53410	63101	NC_003272.1	1924422	1987522	{NRP,Polyketide}	{hgle-ks,nrp,nrps,polyketide,t1pks}
53413	43390	NC_003272.1	2005614	2049003	{NRP}	{nrp,nrps}
53419	19164	NC_003272.1	2161850	2181013	{Terpene}	{terpene}
53421	20185	NC_003272.1	2188125	2208309	{Terpene}	{terpene}
53425	40565	NC_003272.1	2297885	2338449	{RiPP}	{lanthipeptide-class-v,ripp}
53430	29512	NC_003272.1	2410218	2439729	{RiPP}	{lanthipeptide-class-ii,proteusin,ripp,ripp-like,spliceotide}
53438	42465	NC_003272.1	2941299	2983763	{RiPP}	{lanthipeptide-class-v}
53448	93823	NC_003272.1	3128849	3222671	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,t1pks}
53459	58377	NC_003272.1	3228682	3287058	{NRP,Polyketide}	{nrps-like,polyketide,t1pks}
53476	41167	NC_003272.1	5120377	5161543	{Other,Polyketide}	{ladderane,other}
53484	20969	NC_003272.1	5576089	5597057	{Terpene}	{terpene}
53488	48252	NC_003272.1	6365520	6413771	{Other,Polyketide}	{hgle-ks,other,t1pks}
53492	24668	NC_003276.1	1	24668	{RiPP}	{microviridin,ripp}
53493	20298	NC_004113.1	1120140	1140437	{Terpene}	{terpene}
53495	19710	NC_004113.1	1616779	1636488	{Terpene}	{terpene}
53498	21929	NC_004113.1	2388390	2410318	{Terpene}	{terpene}
53545	29499	NC_005071.1	263861	293359	{RiPP}	{lanthipeptide-class-ii,ripp}
53548	41095	NC_005071.1	441883	482977	{Polyketide}	{polyketide,t3pks}
53554	19985	NC_005071.1	1205269	1225253	{Terpene}	{terpene}
53564	19575	NC_005071.1	1859771	1879345	{Terpene}	{terpene}
53570	20942	NC_005071.1	2106520	2127461	{Terpene}	{terpene}
53789	18626	NC_010296.1	1	18626	{Other}	{betalactone}
53792	29064	NC_010296.1	33172	62235	{RiPP}	{cyanobactin,ripp}
53794	45526	NC_010296.1	1116069	1161594	{NRP,Polyketide,Terpene}	{nrp,polyketide,t1pks,terpene}
53798	40208	NC_010296.1	1873310	1913517	{NRP}	{nrps-like}
53800	17633	NC_010296.1	2169361	2186993	{RiPP}	{microviridin,ripp}
53803	57111	NC_010296.1	2488651	2545761	{NRP,Polyketide}	{hgle-ks,nrp,nrps,polyketide,t1pks}
53812	40673	NC_010296.1	3004771	3045443	{RiPP}	{lap,ripp,rre-containing}
53816	20064	NC_010296.1	3045517	3065580	{Terpene}	{terpene}
53823	90608	NC_010296.1	3466516	3557123	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
53837	21956	NC_010296.1	4122016	4143971	{Terpene}	{terpene}
53841	61721	NC_010296.1	5177794	5239514	{NRP}	{nrp,nrps,nrps-like}
53846	65172	NC_010296.1	5506971	5572142	{NRP,Polyketide,RiPP}	{microviridin,nrp,nrps,polyketide}
53909	34470	NC_005125.1	1360648	1395117	{NRP,RiPP}	{nrp,thioamitides,thiopeptide}
53914	18762	NC_005125.1	1838199	1856960	{Terpene}	{terpene}
53918	22688	NC_005125.1	2013658	2036345	{RiPP}	{rre-containing}
53920	75909	NC_005125.1	2044879	2120787	{NRP,Polyketide}	{hgle-ks,nrp,polyketide,t1pks,transat-pks}
53928	41104	NC_005125.1	2657694	2698797	{Polyketide}	{arylpolyene}
53931	72636	NC_005125.1	2991066	3063701	{Other,Polyketide}	{butyrolactone,hgle-ks,polyketide,t1pks}
53944	23185	NC_005125.1	4241199	4264383	{Terpene}	{terpene}
53948	53958	NC_005125.1	4406532	4460489	{Polyketide}	{hgle-ks,polyketide}
53953	19492	NC_007335.2	172530	192021	{Terpene}	{terpene}
53955	20680	NC_007335.2	616295	636974	{Terpene}	{terpene}
53956	21245	NC_007335.2	1175787	1197031	{Terpene}	{terpene}
53960	19281	NC_007577.1	130669	149949	{Terpene}	{terpene}
53962	20549	NC_007577.1	586392	606940	{Terpene}	{terpene}
53965	21212	NC_007577.1	974286	995497	{Terpene}	{terpene}
53994	20309	NC_007513.1	301278	321586	{Terpene}	{terpene}
54000	21224	NC_007513.1	722875	744098	{Terpene}	{terpene}
54003	41092	NC_007513.1	1276918	1318009	{Polyketide}	{polyketide,t3pks}
54062	19651	NC_007604.1	2045246	2064896	{Terpene}	{terpene}
54064	21236	NC_007604.1	2128585	2149820	{Terpene}	{terpene}
54092	19667	NC_007516.1	1750464	1770130	{Terpene}	{terpene}
54097	20909	NC_007516.1	2196247	2217155	{Terpene}	{terpene}
54099	21017	NC_007516.1	2304474	2325490	{RiPP}	{ripp,rre-containing}
54285	20888	NC_007775.1	316816	337703	{Terpene}	{terpene}
54946	18921	NC_008319.1	871697	890617	{Terpene}	{terpene}
54947	41095	NC_008319.1	1321672	1362766	{Polyketide}	{polyketide,t3pks}
54949	20909	NC_008319.1	2274943	2295851	{Terpene}	{terpene}
55097	19273	NC_008816.1	139924	159196	{Terpene}	{terpene}
55099	20531	NC_008816.1	601617	622147	{Terpene}	{terpene}
55100	21212	NC_008816.1	972555	993766	{Terpene}	{terpene}
55116	19339	NC_008817.1	147459	166797	{Terpene}	{terpene}
55118	20591	NC_008817.1	622762	643352	{Terpene}	{terpene}
