"region_gene_id"	"bgc_id"	"region_length"	"contig_name"	"region_start_nt"	"region_end_nt"	"bgc_annotation_id"	"region_class"	"region_category"
643984044	3546289	12046	CALMVQ010000181.1	17870	29915	16610046	microviridin	NA
909937099	5379102	20252	CAMIFA010000063.1	1	20252	25097332	terpene	NA
913559822	5400957	12750	CANHUO010000019.1	1	12750	25196421	t1pks	NA
913748298	5402128	9907	CANIXN010000158.1	1	9907	25201771	nrps	NA
915173111	5410572	6421	CANNAY010000273.1	1	6421	25240376	nrps-like	NA
927646523	5482533	32018	CAIJRN010000030.1	1	32018	25571975	t3pks	NA
928839610	5489304	31663	CAILTU010000092.1	1	31663	25603133	t1pks	NA
929323116	5492070	1532	CAIMXA010000162.1	1	1532	25615817	terpene	NA
932493882	5510381	4993	CAIVAU010000070.1	1	4993	25699636	nrps	NA
932678062	5511439	4848	CAIVSA010000254.1	1	4848	25704481	nrps	NA
932752324	5511882	10782	CAIVVJ010000085.1	1	10782	25706486	t3pks	NA
932844896	5512413	17183	CAIWES010000154.1	1	17183	25708944	terpene	NA
934578000	5522307	58207	CAIZKS010000524.1	1	58207	25754221	"[""nrps"", ""t1pks""]"	NA
934579756	5522317	17929	CAIZKS010000574.1	1	17929	25754269	nrps	NA
939903838	5552715	21899	CAJXOT010000003.1	35258	57156	25894711	terpene	NA
1303546439	7808231	20909	JNAJ01000018.1	147024	167932	36562686	terpene	NA
1320140245	7916639	9962	CALLGD010000303.1	1	9962	37082610	nrps	NA
1321239190	7925572	17389	CAISZL010000046.1	1	17389	37121270	lanthipeptide-class-ii	NA
1321239222	7925572	19207	CAISZL010000046.1	22425	41631	37121270	thioamitides	NA
1321282731	7925926	16992	BJCE01000119.1	1	16992	37122809	ladderane	NA
1321463064	7927358	13455	ASZQ01000151.1	1	13455	37129034	t3pks	NA
1321467365	7927397	19374	ASZQ01000278.1	1	19374	37129204	microviridin	NA
1321467488	7927398	46021	ASZQ01000278.1	53199	99219	37129209	t1pks	NA
1324149240	7947626	21239	UCNU01000010.1	38129	59367	37217782	terpene	NA
1325460018	7957671	27527	AJLJ01000360.1	1	27527	37261670	lanthipeptide-class-v	NA
1326701472	7967684	8685	CALCJR010000532.1	1	8685	37306085	"[""t1pks"", ""nrps-like""]"	NA
1330044120	7994603	11605	CALBPH010000333.1	1	11605	37425719	nrps-like	NA
1333000045	8018627	2714	CADCTY010000629.1	1	2714	37530890	nrps	NA
1336518819	8046411	4951	CALLAN010000004.1	1	4951	37652658	arylpolyene	NA
1337901002	8056822	21212	JFMA01000340.1	42612	63823	37698542	terpene	NA
1338005363	8057623	21212	JFMM01000058.1	92167	113378	37702020	terpene	NA
1338442963	8060786	19671	JFLC01000037.1	1	19671	37715791	terpene	NA
1338820554	8063583	16590	JFNK01000309.1	1	16590	37728050	terpene	NA
1339026961	8065090	21269	JFOA01000078.1	69726	90994	37734676	terpene	NA
1341737817	8084084	43606	JRFE01000017.1	193583	237188	37819225	mycosporine-like	NA
1346505240	8115749	17835	LJOS01000068.1	246	18080	37962214	terpene	NA
1352385997	8154066	20810	BBPA01000073.1	16243	37052	38136081	terpene	NA
1353090206	8159011	20933	JAGKSW010000152.1	9163	30095	38158520	terpene	NA
1354966896	8171806	21953	JJML01000019.1	52681	74633	38217052	terpene	NA
1360681533	8209550	12116	RCBY01000209.1	1	12116	38389800	nrps-like	NA
1369452147	8271852	39377	JADEXR010000044.1	4955	44331	38665768	"[""hgle-ks"", ""pufa""]"	NA
1373972476	8304977	2767	CAJCFS010000062.1	1	2767	38810912	terpene	NA
1378817017	8341894	7840	NHIA01000035.1	1	7840	38975030	terpene	NA
1381390552	8363049	21379	VBTY01000066.1	2853	24231	39068315	t3pks	NA
1385412860	8396077	23340	CALGKB010000004.1	414049	437388	39213135	proteusin	NA
1387355815	8412987	15189	PAJY01000033.1	1	15189	39287882	terpene	NA
1392693049	8463356	20933	BDQL01000014.1	43337	64269	39510359	terpene	NA
1392860023	8465158	23651	CAIVPT010000031.1	1018	24668	39518116	resorcinol	NA
1394250736	8479089	16229	RFZC01000016.1	1267	17495	39578150	terpene	NA
1396357374	8500057	3138	JACMMT010000257.1	1	3138	39668389	terpene	NA
1396440434	8500946	3849	QCHL01000036.1	1	3849	39672198	terpene	NA
1396988652	8506746	21284	QCHQ01000013.1	10980	32263	39696980	terpene	NA
1399592199	8530135	22923	SFAX01000069.1	1	22923	39797733	"[""nrps-like"", ""t1pks""]"	NA
1399593816	8530154	25172	SFAX01000248.1	1	25172	39797823	nrps	NA
1400120662	8534598	19291	JADBUA010000126.1	13397	32687	39817086	terpene	NA
1400887005	8541027	31846	SFAF01000037.1	1	31846	39844986	"[""t1pks"", ""nrps-like""]"	NA
1402894908	8558032	21269	PGON01000003.1	159943	181211	39919795	terpene	NA
1403435980	8562130	47735	JAQMTI010000174.1	1	47735	39937935	"[""nrps"", ""betalactone"", ""microviridin""]"	NA
1404308185	8568755	20933	JAHHHT010000003.1	238237	259169	39967390	terpene	NA
1404552486	8570719	10949	JAHHHL010000039.1	1	10949	39976033	terpene	NA
1406097744	8583344	36545	JAQMTJ010000271.1	2786	39330	40031611	nrps	NA
1406368128	8585546	36505	BJCK01000036.1	5085	41589	40041278	nrps	NA
1406654945	8587721	6039	WBKN01000507.1	1	6039	40050838	"[""rre-containing"", ""spliceotide""]"	NA
1406951349	8589969	27550	JAQMUG010000163.1	1	27550	40060602	"[""nrps-like"", ""t1pks""]"	NA
1406951917	8589974	18174	JAQMUG010000170.1	41250	59423	40060621	terpene	NA
1407997726	8597910	7173	JAPZRJ010001295.1	1	7173	40095550	nrps	NA
1410216108	8614467	25424	JACJNV010000241.1	1	25424	40168628	"[""nrps"", ""nrps-like""]"	NA
1410409075	8615928	9656	JAQCKL010000126.1	1	9656	40175034	terpene	NA
1411165055	8621832	30100	JADEXQ010000041.1	1	30100	40200810	nrps-like	NA
1412291904	8630624	41059	JAGQBL010000002.1	235048	276106	40238835	t3pks	NA
1413004370	8636348	21212	QCLT01000011.1	2953	24164	40263470	terpene	NA
1413046002	8636671	9788	JAAAOK010000244.1	1	9788	40264859	nrps-like	NA
1413578362	8640698	16926	JACJQC010000009.1	31054	47979	40282222	nrps-independent-siderophore	NA
1414175976	8645252	30438	JACJQJ010000092.1	1	30438	40302040	"[""thiopeptide"", ""cyanobactin""]"	NA
1414254072	8645744	10279	JACYMB010000307.1	1	10279	40304183	terpene	NA
1414393087	8646861	15615	JACYLZ010000133.1	1	15615	40308997	terpene	NA
1414476428	8647428	9883	JACYLX010000129.1	1	9883	40311502	"[""t1pks"", ""nrps-like""]"	NA
1414833144	8650072	13122	JACYLN010000143.1	1	13122	40322988	nrps-like	NA
1415273914	8653286	6947	CANGYB010000201.1	1	6947	40337191	t3pks	NA
1415490842	8654847	20879	DVDX01000004.1	47720	68598	40344130	terpene	NA
1415628488	8655875	13408	JAQBPE010000272.1	1	13408	40348619	"[""hgle-ks"", ""t1pks""]"	NA
1415859376	8657479	20996	DVDT01000050.1	207891	228886	40355702	terpene	NA
1417211627	8667234	30219	JACKZR010000983.1	1	30219	40398551	"[""t1pks"", ""nrps"", ""nrps-like""]"	NA
1417840887	8671719	12779	JAQMTO010000017.1	10211	22989	40418205	terpene	NA
1417845787	8671757	17372	JAQMTO010000144.1	27039	44410	40418373	terpene	NA
1417914798	8672305	20939	VOBS01000012.1	7919	28857	40420780	terpene	NA
1418108364	8673798	50562	JACJTU010000014.1	130858	181419	40427272	"[""t1pks"", ""hgle-ks""]"	NA
1418523579	8676822	11183	CANMGQ010000069.1	207	11389	40440568	terpene	NA
1423841737	8714756	23042	CACA01000330.1	1	23042	40609195	"[""proteusin"", ""lanthipeptide-class-ii""]"	NA
1444346034	8844411	12290	QCFE01000012.1	32003	44292	41208470	terpene	NA
1454479359	8908730	43300	PVWP01000005.1	30825	74124	41511408	nrps-like	NA
1456509416	8921327	24719	PYCI01000088.1	3849	28567	41570902	mycosporine-like	NA
1468198234	8999410	20930	AWNH01000015.1	35863	56792	41932822	terpene	NA
1468201055	8999429	22462	AWNH01000084.1	59806	82267	41932916	lassopeptide	NA
1507621945	9251433	15133	QCSQ01000008.1	1	15133	43122200	terpene	NA
1508136311	9254623	8183	QCVI01000033.1	1	8183	43137385	terpene	NA
1513937688	9292133	19188	MCIH01000069.1	1	19188	43317235	t3pks	NA
1582250408	9732886	15377	SFBT01000141.1	43200	58576	45460077	lap	NA
1582662407	9735527	23004	SFBK01000231.1	1	23004	45472958	nrps	NA
1582715118	9735868	10291	SFBC01000122.1	1	10291	45474623	cyanobactin	NA
1682948478	10382702	8539	JAAHFR010000183.1	1	8539	48609110	"[""nrps"", ""nrp-metallophore""]"	NA
1724990893	10659208	70500	JACYMA010000273.1	1	70500	49947263	"[""nrp-metallophore"", ""nrps"", ""t1pks""]"	NA
1724992336	10659215	17386	JACYMA010000345.1	1	17386	49947293	"[""hgle-ks"", ""t1pks""]"	NA
1736717380	10738912	20930	JACJOU010000012.1	119558	140487	50331530	terpene	NA
1737581380	10744783	37051	JACJPX010000006.1	1	37051	50359856	nrps-like	NA
1737629909	10745118	14392	JACJPZ010000046.1	23053	37444	50361469	spliceotide	NA
1739255835	10755652	23336	JACJSG010000049.1	13075	36410	50412093	indole	NA
1739863674	10759721	20291	JACJTK010000022.1	29141	49431	50431625	rre-containing	NA
1748360607	10815777	2913	JACVRH010000903.1	1	2913	50700267	ranthipeptide	NA
1764652361	10925131	9445	JADEXA010000107.1	1	9445	51225400	t1pks	NA
1774339827	10975824	15556	CAIQ01000176	1	15556	51467457	nrps	NA
1791401312	11062240	20285	Ga0082315_1001	46	20330	51878721	rre-containing	NA
1811733456	11176268	21729	Ga0338014_052	1	21729	52421793	lanthipeptide-class-v	NA
1812681959	11181266	29594	Ga0336788_011	1	29594	52445661	nrps	NA
1812688968	11181303	10509	Ga0336788_101	1	10509	52445840	proteusin	NA
1812844963	11182120	62305	Ga0336842_089	62563	124867	52449763	"[""nrps"", ""betalactone""]"	NA
1819074554	11213787	6345	Ga0309087_10762	1	6345	52601078	t1pks	NA
1820693318	11221516	59320	GQ979609	1	59320	52638037	"[""transat-pks"", ""nrps"", ""t1pks"", ""pks-like"", ""t3pks""]"	NA
1827819524	11255356	20864	Ga0336783_109	27691	48554	52800013	terpene	NA
1835152787	11294612	25103	JAFEAV010000088.1	1	25103	52987111	nrps-like	NA
1903072392	11758350	19066	JAHHIM010000045.1	12819	31884	55207187	phenazine	NA
1904067212	11765045	14556	JAHHHI010000055.1	1	14556	55239190	lassopeptide	NA
1904746834	11769568	52540	JAHHGX010000008.1	7928	60467	55260897	"[""hgle-ks"", ""t1pks""]"	NA
1925633013	11906462	7267	JAKGOX010000030.1	1	7267	55909869	nrps	NA
1942696040	12018147	15395	JADBVW010000296.1	12426	27820	56442520	terpene	NA
1943002634	12020247	41170	JAERMH010000013.1	1	41170	56452473	"[""nrps"", ""t1pks"", ""microviridin""]"	NA
1972873414	12225000	3187	JAEXPA010000271.1	1	3187	57425280	arylpolyene	NA
1981164016	12283065	20888	JAGQBZ010000003.1	237546	258433	57697988	terpene	NA
1981904385	12288072	5701	JAGQCR010000204.1	1	5701	57721646	t3pks	NA
1982848021	12294499	8430	JAKSDM010001183.1	1	8430	57751721	terpene	NA
2024057580	12572978	9173	JALQCR010000086.1	1	9173	59066770	terpene	NA
2038709677	12668370	20933	JACEUV010000009.1	20397	41329	59527009	terpene	NA
2044327967	12703878	14577	JAQMSS010000100.1	1	14577	59696967	cyanobactin	NA
2044634254	12705805	12746	JAQMTH010000109.1	1	12746	59706287	terpene	NA
2048579922	12730575	1516	JAPTMT010004123.1	1	1516	59825381	nrps-like	NA
2058860481	12796296	42127	JAPQKE010000001.1	105161	147287	60139195	nrps	NA
2058860777	12796297	21008	JAPQKE010000001.1	471050	492057	60139200	terpene	NA
2058861395	12796302	43135	JAPQKE010000001.1	1151160	1194294	60139224	nrps-like	NA
2058861787	12796304	49210	JAPQKE010000001.1	1695575	1744784	60139234	"[""nrps"", ""nrps-like""]"	NA
2086674957	12971843	14247	JAJAZT010000418.1	2669	16915	60969288	lanthipeptide-class-iv	NA
2149379373	13116802	11617	QCJN01000014.1	1	11617	61636153	terpene	NA
2150059847	13120592	16865	QBXJ01000011.1	3053	19917	61650678	terpene	NA
2150083325	13120731	21143	QBWC01000004.1	16482	37624	61651205	terpene	NA
2151299557	13129225	4225	JAJEAK010000145.1	1	4225	61683583	terpene	NA
2151504752	13131561	9247	MPMK01000088.1	1	9247	61692384	terpene	NA
4380589	18613	39632	NZ_AP018186.1	1	39632	89477	nrps	NA
4381439	18617	47461	NZ_AP018186.1	112654	160114	89497	nrps	NA
4382526	18623	23576	NZ_AP018186.1	284883	308458	89529	terpene	NA
1943086646	12020851	20810	JADBVR010000167.1	15737	36546	56455281	terpene	NA
1943143920	12021232	83258	JADBVS010000029.1	1	83258	56457094	"[""t1pks"", ""nrps-like"", ""nrps""]"	NA
10198376	44557	78587	NZ_CP083761.1	2246460	2325046	213751	"[""nrp-metallophore"", ""nrps"", ""t1pks""]"	NA
10200550	44563	41603	NZ_CP083761.1	2493959	2535561	213779	nrps	NA
10203565	44572	50333	NZ_CP083761.1	3364706	3415038	213823	"[""hgle-ks"", ""t1pks""]"	NA
10205492	44579	47967	NZ_CP083761.1	3608669	3656635	213851	nrps	NA
10206926	44585	20930	NZ_CP083761.1	4449162	4470091	213882	terpene	NA
12742747	55988	19369	NC_009840.1	136779	156147	268143	terpene	NA
12743938	55993	20535	NC_009840.1	628976	649510	268169	terpene	NA
12744954	55997	21212	NC_009840.1	1004341	1025552	268192	terpene	NA
15746509	69466	47242	NC_019748.1	204164	251405	332405	"[""nrps-like"", ""t1pks"", ""betalactone""]"	NA
15747965	69476	19114	NC_019748.1	854135	873248	332443	rre-containing	NA
15748635	69479	22603	NC_019748.1	1095529	1118131	332458	"[""lassopeptide"", ""rre-containing""]"	NA
15749321	69480	46102	NC_019748.1	1220459	1266560	332469	t1pks	NA
15750889	69489	23324	NC_019748.1	1332875	1356198	332509	lanthipeptide-class-ii	NA
15751641	69494	13174	NC_019748.1	1536007	1549180	332528	ripp-like	NA
15752156	69497	43529	NC_019748.1	1813731	1857259	332545	mycosporine-like	NA
15753734	69505	17150	NC_019748.1	1889038	1906187	332585	terpene	NA
15755117	69514	41848	NC_019748.1	2119436	2161283	332626	transat-pks-like	NA
15756059	69516	41814	NC_019748.1	2469903	2511716	332640	lanthipeptide-class-v	NA
15756786	69519	74260	NC_019748.1	2986433	3060692	332653	"[""nrp-metallophore"", ""nrps"", ""t1pks""]"	NA
15759042	69529	42438	NC_019748.1	3659208	3701645	332705	lanthipeptide-class-v	NA
15760130	69534	20881	NC_019748.1	3711736	3732616	332726	terpene	NA
15760639	69536	21917	NC_019748.1	4428242	4450158	332740	terpene	NA
15761147	69538	48340	NC_019748.1	4596267	4644606	332750	"[""t1pks"", ""nrps-like""]"	NA
15761938	69544	44314	NC_019748.1	4677112	4721425	332778	nrps-like	NA
1943265713	12022052	21218	JADBVM010000264.1	1	21218	56460932	lanthipeptide-class-ii	NA
24455940	107452	86380	NZ_CP017708.2	263864	350243	513927	"[""lanthipeptide-class-v"", ""nrps""]"	NA
24457007	107457	21401	NZ_CP017708.2	431916	453316	513950	"[""spliceotide"", ""rre-containing""]"	NA
24458143	107466	11402	NZ_CP017708.2	1010597	1021998	513996	ripp-like	NA
24458513	107470	22274	NZ_CP017708.2	1177271	1199544	514012	lap	NA
24459088	107475	41526	NZ_CP017708.2	1322848	1364373	514039	nrps-like	NA
24459603	107479	48410	NZ_CP017708.2	1401044	1449453	514057	"[""nrps-like"", ""t1pks""]"	NA
24460393	107480	22063	NZ_CP017708.2	1484636	1506698	514066	"[""spliceotide"", ""rre-containing""]"	NA
24461791	107491	75351	NZ_CP017708.2	1813554	1888904	514115	"[""nrps-like"", ""nrps""]"	NA
24463416	107494	41786	NZ_CP017708.2	1928168	1969953	514132	"[""lanthipeptide-class-v"", ""lanthipeptide-class-ii""]"	NA
24464229	107498	20381	NZ_CP017708.2	2145429	2165809	514148	microviridin	NA
24464720	107500	21099	NZ_CP017708.2	2190977	2212075	514160	cyanobactin	NA
24464946	107502	18651	NZ_CP017708.2	2447558	2466208	514170	terpene	NA
24465364	107505	45056	NZ_CP017708.2	2595168	2640223	514184	nrps-like	NA
24466474	107508	49113	NZ_CP017708.2	3059064	3108176	514203	"[""t1pks"", ""nrps""]"	NA
24467234	107512	91609	NZ_CP017708.2	3193091	3284699	514219	"[""t1pks"", ""nrps""]"	NA
24469044	107517	66651	NZ_CP017708.2	3421201	3487851	514240	"[""hgle-ks"", ""t1pks"", ""t3pks""]"	NA
24469413	107517	66464	NZ_CP017708.2	3495978	3562441	514240	"[""t1pks"", ""nrps""]"	NA
24471518	107523	61501	NZ_CP017708.2	3909711	3971211	514273	nrps	NA
24473323	107529	38642	NZ_CP017708.2	4066205	4104846	514300	lanthipeptide-class-v	NA
24474521	107532	56294	NZ_CP017708.2	4363781	4420074	514314	nrps	NA
24476577	107540	41667	NZ_CP017708.2	4470870	4512536	514348	phosphonate	NA
24478049	107544	58256	NZ_CP017708.2	4569966	4628221	514368	"[""t1pks"", ""nrps""]"	NA
24480186	107553	40927	NZ_CP017708.2	4858852	4899778	514408	other	NA
24480670	107553	20424	NZ_CP017708.2	4912398	4932821	514408	cyanobactin	NA
24482664	107560	20456	NZ_CP017708.2	5043583	5064038	514444	hserlactone	NA
24483888	107563	18460	NZ_CP017708.2	5196410	5214869	514457	terpene	NA
24486107	107572	39836	NZ_CP017708.2	5298313	5338148	514504	"[""lassopeptide"", ""cyanobactin"", ""ripp-like""]"	NA
24487687	107578	19730	NZ_CP017708.2	5891857	5911586	514532	terpene	NA
24488314	107580	40869	NZ_CP017708.2	6026473	6067341	514544	"[""cyanobactin"", ""terpene""]"	NA
24490037	107587	42323	NZ_CP017708.2	6197920	6240242	514584	lanthipeptide-class-v	NA
24491526	107594	66904	NZ_CP017708.2	6349362	6416265	514613	"[""cdps"", ""nrps-like"", ""t1pks""]"	NA
24493273	107601	86452	NZ_CP017708.2	6449941	6536392	514645	"[""t1pks"", ""pks-like"", ""t3pks"", ""nrps""]"	NA
24495551	107609	45616	NZ_CP017708.2	6561072	6606687	514684	nrps	NA
24496423	107613	21914	NZ_CP017708.2	7683774	7705687	514704	terpene	NA
24496853	107616	45215	NZ_CP017708.2	7831679	7876893	514718	nrps	NA
24497789	107619	80416	NZ_CP017708.2	8674274	8754689	514732	"[""t1pks"", ""nrps""]"	NA
24499109	107622	85765	NZ_CP017708.2	8931470	9017234	514749	"[""nrps"", ""t1pks"", ""hgle-ks""]"	NA
24500256	107626	45753	NZ_CP017708.2	9359596	9405348	514769	nrps	NA
24500561	107627	41846	NZ_CP017708.2	9478006	9519851	514774	nrps	NA
24500669	107627	44149	NZ_CP017708.2	9533474	9577622	514774	nrps	NA
1959013943	12127957	14594	JAJPKC010000163.1	1	14594	56967529	resorcinol	NA
1945163056	12034584	7801	JADBUD010000061.1	2985	10785	56520637	ripp-like	NA
1945651683	12037851	58922	JADBTP010000041.1	1	58922	56536237	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
1946394719	12042781	20933	JAJTGT010000042.1	31860	52792	56559864	terpene	NA
197222062	1049587	40752	NZ_AGIZ01000014.1	1	40752	4987077	"[""hgle-ks"", ""resorcinol""]"	NA
197330985	1050306	30805	NZ_AESD01000254.1	5117	35921	4990506	t1pks	NA
201745917	1075696	57318	NZ_HE973587.1	325066	382383	5111043	"[""resorcinol"", ""terpene""]"	NA
1946551629	12043801	49788	JADBSR010000005.1	1	49788	56564744	"[""nrps"", ""nrps-like""]"	NA
1946612026	12044223	10477	JADBSQ010000136.1	1	10477	56566719	microviridin	NA
208286354	1112842	32167	NZ_AVFT01000057.1	1441	33607	5287719	t1pks	NA
1946988525	12046808	7630	JADBSK010000302.1	3384	11013	56579073	ripp-like	NA
213217141	1135934	20912	NZ_JNBD01000009.1	53096	74007	5398010	terpene	NA
214318536	1141519	62442	NZ_JXCA02000003.1	119196	181637	5424764	"[""nrps"", ""t1pks""]"	NA
1947106780	12047575	7237	JADBSG010000452.1	1	7237	56582754	microviridin	NA
216328499	1152346	2192	NZ_CAQL01000552.1	1	2192	5476542	nrps	NA
1947284311	12048701	16561	JADBSD010000003.1	1	16561	56588169	terpene	NA
249426404	1312635	1175	NZ_MKZR01000025.1	1	1175	6251319	nrps-like	NA
241720169	1279404	24536	NZ_KV757668.1	602	25137	6090128	phosphonate	NA
248742947	1309087	47858	NZ_MRCF01000047.1	1	47858	6234200	"[""nrps"", ""nrp-metallophore""]"	NA
265426848	1395837	1759	NZ_NSHF01000958.1	1	1759	6650038	nrps	NA
274970510	1447202	11481	NZ_BEIV01000109.1	1	11481	6895869	terpene	NA
284720729	1504009	20933	NZ_RSCJ01000021.1	83068	104000	7167838	terpene	NA
291674715	1535771	53269	NZ_BJCD01000059.1	1	53269	7321172	"[""nrps"", ""t1pks""]"	NA
291680315	1535804	11079	NZ_BJCD01000090.1	1	11079	7321335	terpene	NA
302856484	1596879	24943	NZ_QMEC01000086.1	1	24943	7613404	"[""hgle-ks"", ""t1pks""]"	NA
310638597	1634976	42465	NZ_JACJQP010000001.1	367078	409542	7794626	lanthipeptide-class-v	NA
310649567	1635011	93822	NZ_JACJQP010000001.1	554629	648450	7794802	"[""t1pks"", ""nrp-metallophore"", ""nrps""]"	NA
310783078	1635518	52281	NZ_JACJSG010000017.1	81103	133383	7797198	"[""t1pks"", ""hgle-ks""]"	NA
312171248	1642281	22648	NZ_JADEWN010000003.1	30660	53307	7829615	lassopeptide	NA
344318603	1812018	49174	NZ_JAIGNI010000022.1	25535	74708	8640013	"[""nrps"", ""t1pks""]"	NA
412697776	2132938	12283	NZ_JRFE01000046.1	2378	14660	10173458	ripp-like	NA
414602390	2142197	15468	NZ_LATL02000314.1	1	15468	10217533	cyanobactin	NA
419776465	2169251	46777	NZ_LUBZ01000009.1	12084	58860	10346342	hgle-ks	NA
419994671	2170454	21200	NZ_LVHL01000011.1	50882	72081	10352052	terpene	NA
420062510	2170830	20909	NZ_LVHU01000008.1	94819	115727	10353814	terpene	NA
424032424	2191437	64284	NZ_MVGR01000001.1	348901	413184	10451799	"[""nrps-like"", ""nrps""]"	NA
425208859	2197653	40195	NZ_MTAW01000095.1	1	40195	10481340	nrps	NA
427669000	2209831	10368	NZ_NQME01000196.1	1	10368	10539608	lanthipeptide-class-ii	NA
427861256	2210943	45053	NZ_NJHU01000032.1	1	45053	10544825	"[""t1pks"", ""nrps-like""]"	NA
428606560	2214971	23404	NZ_PVWF01000074.1	1	23404	10563936	nrps-like	NA
435212662	2251536	3866	NZ_BIFY01000192.1	1	3866	10737340	cyanobactin	NA
435213129	2251539	3642	NZ_BIFY01000194.1	1	3642	10737355	nrps	NA
439863111	2276785	12711	NZ_BHVU01000011.1	21224	33934	10857553	microviridin	NA
440854080	2282023	9311	NZ_BHVS01000144.1	1	9311	10882463	cyanobactin	NA
441233608	2284099	20933	NZ_BJKP01000008.1	86617	107549	10892258	terpene	NA
442687001	2291980	6653	NZ_WJFC01000353.1	1	6653	10929695	lanthipeptide-class-ii	NA
444488723	2302465	85018	NZ_WVIE01000017.1	23417	108434	10979011	"[""nrps"", ""nrp-metallophore"", ""t1pks"", ""nrps-like""]"	NA
446621180	2314627	17748	NZ_JABBYP010000006.1	53011	70758	11036278	terpene	NA
450666504	2337598	21611	NZ_JACKZN010000069.1	1	21611	11144430	lanthipeptide-class-v	NA
450704537	2337927	4470	NZ_JACKZS010000357.1	1	4470	11146036	ripp-like	NA
452468102	2347116	29143	NZ_JACJOA010000051.1	1	29143	11189987	nrps	NA
452500512	2347302	34141	NZ_JACJOQ010000356.1	1	34141	11190871	"[""nrps-like"", ""hgle-ks""]"	NA
